,H
0,-2.3165817240820543e-181
1,-6.349750162428199e-160
2,-9.326064381710671e-153
3,-8.357314565923946e-146
4,-4.4642288450303106e-139
5,9.73862239839907e-133
6,5.832256551702011e-125
7,7.694187880017873e-118
8,6.422270249165245e-111
9,2.949985164494257e-104
10,-1.5801190266490472e-97
11,-5.2152878291973575e-90
12,-6.2715893564925165e-83
13,-4.8638679428691973e-76
14,-1.8159628421653732e-69
15,1.9076265475719706e-62
16,4.5641208619662036e-55
17,5.052799237601053e-48
18,3.6224039816411564e-41
19,9.816643202172774e-35
20,-2.032599307465958e-27
21,-3.922832633732745e-20
22,-4.024174131094253e-13
23,-7.843362513783783e-06
24,-0.00042143477991122907
25,-0.0008485965936107275
26,-0.0012722245378955037
27,-0.0016914799644640768
28,-0.0021055330100728112
29,-0.0025135642896919773
30,-0.002914766575370813
31,-0.0033083464573359566
32,-0.003693525983765759
33,-0.004069544275713212
34,-0.004435659113666782
35,-0.004791148492271074
36,-0.005135312139765449
37,-0.00546747299873577
38,-0.005786978664850137
39,-0.006093202780297825
40,-0.006385546378726346
41,-0.006663439178539197
42,-0.006926340821500904
43,-0.007173742053708717
44,-0.007405165846072839
45,-0.007620168451563745
46,-0.007818340396580995
47,-0.007999307403931852
48,-0.00816273124504744
49,-0.008308310519182545
50,-0.008435781357496308
51,-0.008544918050032694
52,-0.008635533593800178
53,-0.008707480160306189
54,-0.008760649481054482
55,-0.008794973149690367
56,-0.008810422839623912
57,-0.00880701043617835
58,-0.008784788082475493
59,-0.008743848138452278
60,-0.008684323052592473
61,-0.008606385146126036
62,-0.008510246309683927
63,-0.008396157612565366
64,-0.00826440882497626
65,-0.008115327853788948
66,-0.007949280092561616
67,-0.007766667686788574
68,-0.007567928715523826
69,-0.007353536290727028
70,-0.007123997575864271
71,-0.00687985272549496
72,-0.006621673747788552
73,-0.006350063292082979
74,-0.006065653363792895
75,-0.005769103969143328
76,-0.005461101692398583
77,-0.005142358208435953
78,-0.0048136087336700705
79,-0.004475610418504997
80,-0.004129140678615418
81,-0.0038893637044699852
82,-0.005236259690009872
83,-0.006571244127924317
84,-0.007885331737627121
85,-0.009175614527133814
86,-0.010439239891739798
87,-0.01167206021229159
88,-0.01282666687736133
89,-0.013945479188022485
90,-0.01502735025744904
91,-0.016069924079535457
92,-0.017482767392245777
93,-0.019061500429647747
94,-0.02079411404992727
95,-0.02400412540372901
96,-0.027140790413879037
97,-0.030200197303440583
98,-0.03317547409739411
99,-0.03605994845043029
100,-0.03884716345994747
101,-0.04153089302457217
102,-0.04410515670968049
103,-0.046564234082070145
104,-0.048902574462790185
105,-0.05169197805326104
106,-0.05457499046929919
107,-0.055778227474759315
108,-0.054631967908336077
109,-0.05336188215521084
110,-0.05197110146887147
111,-0.05046325511425555
112,-0.04884224800571556
113,-0.04711225169695831
114,-0.04527769470092907
115,-0.043343252159898725
116,-0.04131383488765098
117,-0.0391945778073627
118,-0.03699082781042633
119,-0.03470813106297774
120,-0.032352219788663844
121,-0.02992899855752454
122,-0.02744453342959332
123,-0.026024905817678853
124,-0.025926987618780872
125,-0.02576616807463751
126,-0.025543040785814288
127,-0.025258328154036523
128,-0.024912903015908597
129,-0.024507786643196517
130,-0.024044146368959005
131,-0.023523292843654984
132,-0.022946676926362836
133,-0.022315886217124825
134,-0.021632641237463848
135,-0.020898791267078144
136,-0.020116301898169688
137,-0.020738223337454505
138,-0.022634545444228094
139,-0.02446497566891928
140,-0.026225105479613306
141,-0.027910714790008423
142,-0.0295177756026009
143,-0.0310424623682398
144,-0.03248116185841919
145,-0.03383048252270676
146,-0.035087263304871066
147,-0.03624858189250765
148,-0.03731176237615005
149,-0.038274382295492994
150,-0.03913427905166078
151,-0.03988955566602821
152,-0.040538585867630206
153,-0.04108001849279555
154,-0.04151278118257802
155,-0.041836083365138554
156,-0.042049418512120205
157,-0.042152565659785465
158,-0.04214559018763631
159,-0.042028843849310715
160,-0.04180296405234475
161,-0.04146887238545723
162,-0.041027772393846765
163,-0.040481146605173914
164,-0.03983075281095894
165,-0.03907861960649064
166,-0.03837090283094735
167,-0.04064031978944363
168,-0.04283611313312941
169,-0.04490739402090623
170,-0.046849050623687535
171,-0.04865632229269019
172,-0.05032481246979566
173,-0.05185050065365229
174,-0.053229753382545535
175,-0.054459334200142435
176,-0.05553641257279038
177,-0.056458571729538484
178,-0.05722381539925904
179,-0.0578305734218615
180,-0.058277706213638716
181,-0.05856450806972614
182,-0.05869070928970664
183,-0.058656477115927745
184,-0.058462415477233964
185,-0.058115606230955234
186,-0.05874748426869933
187,-0.06003640303408869
188,-0.061451802246168
189,-0.06269095294060563
190,-0.06375101140860687
191,-0.06462963202367877
192,-0.06532497381359396
193,-0.06583570575289403
194,-0.06616101064489062
195,-0.06630058757679155
196,-0.06625465293517012
197,-0.06602393997348684
198,-0.06560969692729424
199,-0.06501368367679158
200,-0.0642381669606037
201,-0.06328591414850716
202,-0.06216018558553632
203,-0.06086472552377716
204,-0.05940375166233082
205,-0.057781943320022504
206,-0.05600442826933096
207,-0.05407676826449686
208,-0.05200494330039897
209,-0.04979533464275526
210,-0.04745470667388907
211,-0.04499018760197842
212,-0.042409249085560936
213,-0.03971968482823945
214,-0.03692958820194723
215,-0.03404732896014962
216,-0.03108152910548393
217,-0.028041037979256743
218,-0.024934906642706863
219,-0.021772361622476123
220,-0.01856277809489376
221,-0.015315652585886744
222,-0.01204057526512764
223,-0.00874720191459869
224,-0.005445225653162025
225,-0.002144348499878496
226,0.0011457471402089088
227,0.004415426983502319
228,0.007655133283736664
229,0.010855413071423875
230,0.014006946131934135
231,0.01710057263775162
232,0.020127320351023416
233,0.023078431313388686
234,0.02594538794118556
235,0.028719938445374626
236,0.03139412149740676
237,0.033960290064005944
238,0.03641113433603708
239,0.0387397051526957
240,0.04003953057634124
241,0.04104567074596098
242,0.04381976657860273
243,0.046446691909529735
244,0.04891899397684907
245,0.0512297243535835
246,0.05337243815965865
247,0.05534121363226131
248,0.057130670125755637
249,0.05873598448035181
250,0.06015290570384628
251,0.06137776791574248
252,0.06240750150804762
253,0.06323964248250881
254,0.06387233992913102
255,0.06430436161703953
256,0.0645350976743229
257,0.06456456233931188
258,0.06439339377178471
259,0.06402285191827087
260,0.06345481443240197
261,0.06269177065702992
262,0.06173681368105507
263,0.06059363049000746
264,0.05926649023536979
265,0.05776023065430133
266,0.05608024267703838
267,0.0542324532653388
268,0.05222330653102127
269,0.05005974318941255
270,0.047749178408455877
271,0.04529947811931532
272,0.04271893385971158
273,0.04001623622606587
274,0.03720044701556534
275,0.034280970143973334
276,0.03126752142914624
277,0.028170097334413134
278,0.024998942769614466
279,0.02176451805134112
280,0.018477465127054022
281,0.015148573170551217
282,0.011788743658831757
283,0.008408955042549607
284,0.005020227121838582
285,0.001549150700466739
286,-0.004805618388726784
287,-0.011193214197848168
288,-0.01750951964047211
289,-0.023734182924364664
290,-0.029847195937596833
291,-0.03582895967089977
292,-0.041660348368469366
293,-0.047322772188748516
294,-0.05279823816367043
295,-0.058069409249323946
296,-0.06311966126662175
297,-0.06793313753649989
298,-0.07249480102098554
299,-0.07679048378961886
300,-0.08080693363847481
301,-0.08453185769814375
302,-0.08795396287596877
303,-0.09106299298821859
304,-0.09384976244883737
305,-0.0963061863920434
306,-0.09842530711795684
307,-0.1002013167617085
308,-0.10162957609977655
309,-0.10270662942005226
310,-0.10343021539496473
311,-0.10379927391066278
312,-0.10381394881809239
313,-0.10347558658688327
314,-0.10278672720926518
315,-0.10321643934026188
316,-0.10400144298931477
317,-0.10442620711310843
318,-0.10449070710764904
319,-0.10419615351761134
320,-0.10354498658681624
321,-0.1025408669013255
322,-0.10118962693143524
323,-0.10106800989250857
324,-0.10096980419046751
325,-0.10052220422757156
326,-0.09972816391210562
327,-0.0985918325951237
328,-0.09711853965096903
329,-0.0953147749017966
330,-0.09318816496851823
331,-0.09074744562141927
332,-0.08800243021869311
333,-0.084963974335568
334,-0.08164393670008385
335,-0.07805513656543597
336,-0.07421130766135088
337,-0.07012704888051267
338,-0.06581777186809085
339,-0.06129964569389398
340,-0.0565895387979411
341,-0.05170495861943918
342,-0.04701665660842947
343,-0.042964041403650725
344,-0.03878093544736327
345,-0.034482877083157934
346,-0.03008571858448348
347,-0.025605626603685473
348,-0.021059023799980717
349,-0.016462529512770316
350,-0.01183289969296499
351,-0.0071869663085229836
352,-0.0025415764431841415
353,0.002086468690843011
354,0.006680474604375459
355,0.01122391402441982
356,0.015698381657454515
357,0.01654634228141029
358,0.01650665092304987
359,0.016406842916268972
360,0.016247543137680103
361,0.01741304180310888
362,0.020192198949968484
363,0.023561158254466093
364,0.026823764464709885
365,0.029968585589868646
366,0.03353288383662545
367,0.0379031542049441
368,0.03990779798002005
369,0.040694415353232365
370,0.041030811530679556
371,0.04714780066316831
372,0.05906023214888482
373,0.07068260127860701
374,0.08197309382149091
375,0.09289088199827732
376,0.10339664724466925
377,0.11345272597818205
378,0.12302324917173893
379,0.13207427524551088
380,0.1411552718468609
381,0.1532390222244464
382,0.16025098402529991
383,0.166463003499687
384,0.17200642535470148
385,0.1768630889479455
386,0.1810174975050098
387,0.18445687367442049
388,0.18697487582100622
389,0.19276313798491174
390,0.19972707525912028
391,0.20486470489355943
392,0.20599793091695867
393,0.20633115746742722
394,0.205866793422657
395,0.2046101342376832
396,0.20256951972307308
397,0.19975629750743468
398,0.19618477482209654
399,0.19187215877568586
400,0.18683848533509348
401,0.18110653727266593
402,0.1747017513834451
403,0.16764977921353813
404,0.1556355374937186
405,0.1419244028074856
406,0.1277375011844121
407,0.11313266843094565
408,0.0958387924439345
409,0.07424777030336503
410,0.05249186096871293
411,0.030657967759140127
412,0.008832821973573504
413,-0.012897140768677063
414,-0.034446123127413596
415,-0.05572930607974341
