,H
0,-1.3498656704950975e-228
1,-1.273527948136803e-207
2,-1.8704678660445322e-200
3,-1.6761720380833403e-193
4,-8.953612434496692e-187
5,1.953211934873355e-180
6,1.169737632080358e-172
7,1.5431730466191273e-165
8,1.2880728286288848e-158
9,5.916592712269566e-152
10,-3.1691416045456955e-145
11,-1.0459962420832165e-137
12,-1.2578517454117673e-130
13,-9.75514249040756e-124
14,-3.642158152871192e-117
15,3.8260020643312217e-110
16,9.153959333375264e-103
17,1.013406965756533e-95
18,7.265219248098297e-89
19,1.9688600582817943e-82
20,-4.076651772446657e-75
21,-7.867769387984495e-68
22,-8.071023415143153e-61
23,-5.303429290641374e-54
24,-7.643674515160673e-48
25,4.04584968745711e-40
26,6.657512528295587e-33
27,6.352962248498012e-26
28,3.775358381953379e-19
29,-7.866144933452785e-14
30,4.645202166988695e-05
31,0.0003014259869764958
32,0.0005547229795665066
33,0.0008056981919101063
34,0.0010538182556087251
35,0.0012985564281482967
36,0.0015393937387049729
37,0.0017758201200889572
38,0.0020073355242641684
39,0.0022334510189153597
40,0.0024536898625633114
41,0.002667588555756885
42,0.002874697865907782
43,0.0030745838233878857
44,0.0032668286865511985
45,0.0034510318734025684
46,0.0036268108576870874
47,0.0037938020272466873
48,0.003951661502569365
49,0.0041000659135254445
50,0.004238713132373781
51,0.004367322961193883
52,0.0044856377720080744
53,0.004593423097954472
54,0.0046904681739671815
55,0.004776586425531293
56,0.004851615904173318
57,0.004915419668486067
58,0.004967886109595128
59,0.005008929220093941
60,0.005038488805600302
61,0.0050565306381997275
62,0.005063046551198516
63,0.005058054474725451
64,0.005041598411858878
65,0.0050137483550880555
66,0.004974600143047974
67,0.004924275257629352
68,0.00486292056168703
69,0.0047907079777165015
70,0.004707834107999454
71,0.004614519796861697
72,0.004511009635841485
73,0.0043975714126894315
74,0.004274495505265928
75,0.004142094221525753
76,0.004000701086925012
77,0.0038506700807219634
78,0.0036923748227624957
79,0.0035262077124732162
80,0.003352579021896474
81,0.0031719159447371613
82,0.002984661603503165
83,0.0027912740169284272
84,0.0025922250299778202
85,0.002387999208827166
86,0.0021790927033236494
87,0.0019660120795159876
88,0.0017492731249296356
89,0.0015293996293430849
90,0.0013069221438929152
91,0.001082376721411448
92,0.0008563036409555065
93,0.000629246119540231
94,0.00040174901413893256
95,0.00017435751705178494
96,-5.2384152220263546e-05
97,-0.00027793405543683744
98,-0.0005017538412375213
99,-0.0007233100447303473
100,-0.0009420753778566214
101,-0.00115753000734925
102,-0.0013691628171132516
103,-0.00157647265188086
104,-0.0017789695379481453
105,-0.0019559242861586965
106,-0.0010307255405058173
107,-6.236450031803313e-05
108,0.0009015566520982519
109,0.0018586923237143762
110,0.00280671687934348
111,0.0037433303687752304
112,0.0046662642324389525
113,0.005228933340064446
114,0.004373822574264586
115,0.0035110878445227885
116,0.0026437619300470365
117,0.0017740104679628166
118,0.000904001937711155
119,3.5902255653606056e-05
120,-0.000828130633860215
121,-0.0016859521542331296
122,-0.0024853548049798254
123,-0.003137351139739182
124,-0.0037783534416915496
125,-0.004406762522531586
126,-0.0050210362838873914
127,-0.0056196706326015625
128,-0.006201203290172144
129,-0.006764217502499125
130,-0.0073073456401234246
131,-0.007829272679359855
132,-0.008328739555000457
133,-0.008804546375517124
134,-0.009255555492051166
135,-0.009680740508604964
136,-0.00913537473977111
137,-0.008255532082045602
138,-0.007358751496733395
139,-0.006789801485927643
140,-0.006400733064556784
141,-0.005997018053678609
142,-0.005579747543618264
143,-0.005150045760596435
144,-0.004709067310213801
145,-0.0042579941739015895
146,-0.0037980326291083763
147,-0.003330410101074986
148,-0.002856371954262861
149,-0.0023771782317199707
150,-0.0018941003508288934
151,-0.0014084177640401089
152,-0.000921414593326143
153,-0.0004343762472080896
154,5.141397070521144e-05
155,0.0005346782526655258
156,0.0010141476681819349
157,0.0014885655268047516
158,0.001956690713478064
159,0.0024119771586871707
160,0.002794316323150214
161,0.0031672378727285533
162,0.003529849749953211
163,0.003881217412857526
164,0.004220438077587648
165,0.004546643136209773
166,0.004859000485742245
167,0.005156716761802217
168,0.0054390394705284215
169,0.005705259012686195
170,0.005954710594122044
171,0.006186776017027439
172,0.006400885346742327
173,0.006596518449196809
174,0.0067732063944019715
175,0.006930532721751501
176,0.007068134560836386
177,0.007143204389158302
178,0.004396061954010163
179,0.001521884328813549
180,-0.0013420676409427869
181,-0.0041879535253634866
182,-0.00700799747173132
183,-0.00979450966073493
184,-0.012539907547480363
185,-0.015236736830467827
186,-0.01787769208918695
187,-0.020455637031657224
188,-0.022963624294189047
189,-0.025394914736577134
190,-0.027742996177184672
191,-0.03000160151357041
192,-0.03216472617594499
193,-0.03422664486246339
194,-0.03618192750709568
195,-0.03802545443287154
196,-0.039752430645187325
197,-0.041358399222409276
198,-0.04283925376334008
199,-0.04419124985360089
200,-0.04541101551568268
201,-0.046495560609945426
202,-0.04744228515712307
203,-0.04824898655567929
204,-0.04891386567046034
205,-0.049435531772231145
206,-0.04981300631074484
207,-0.050045725507716465
208,-0.05013354175916714
209,-0.05007672384010688
210,-0.04987595590786771
211,-0.04953233530385079
212,-0.04904736915727703
213,-0.04842296979776911
214,-0.04766144898720083
215,-0.04676520948700312
216,-0.04743701779280646
217,-0.04864504834653087
218,-0.04970501581528511
219,-0.05061436877107112
220,-0.0513710012524292
221,-0.051973258405523436
222,-0.052419941053558045
223,-0.05271030892931802
224,-0.05284408255815815
225,-0.0528214437824089
226,-0.05264303492261795
227,-0.0523099565749491
228,-0.05182376404807332
229,-0.051186462447024766
230,-0.05040050041530456
231,-0.04946876255107008
232,-0.048394560517021325
233,-0.04718162286763887
234,-0.045834083621346965
235,-0.04435646960893248
236,-0.04275368663375907
237,-0.041031004482758794
238,-0.03919404083089744
239,-0.03724874407563725
240,-0.03538350014337816
241,-0.036175942057920144
242,-0.036914119812883985
243,-0.03759767312122525
244,-0.03816364629106124
245,-0.03861076739100202
246,-0.03893812774287718
247,-0.03914518489502274
248,-0.039231763976093355
249,-0.039198057925462305
250,-0.03904462659719212
251,-0.03877239473802608
252,-0.03838264884321851
253,-0.037877032897596016
254,-0.03725754301248686
255,-0.036526520972971696
256,-0.0356866467132184
257,-0.034740929741028395
258,-0.033692699536107616
259,-0.0325455949496897
260,-0.03130355263670335
261,-0.029970794554612
262,-0.02855181456613229
263,-0.027051364185952467
264,-0.025474437514339057
265,-0.02382625540346946
266,-0.02211224890471758
267,-0.020338042047611346
268,-0.018509434003410666
269,-0.016632380688412513
270,-0.014712975864164275
271,-0.01275743179342913
272,-0.010772059512407067
273,-0.008763248781094829
274,-0.0067374477749673495
275,-0.004701142582203397
276,-0.0026608365714617436
277,-0.0006230296958602451
278,0.001405802200755404
279,0.003419228008940069
280,0.005410881843894901
281,0.00737448333477041
282,0.009303857647411677
283,0.011192955175491076
284,0.013035870835930854
285,0.01482686290558284
286,0.016560371337409792
287,0.018231035495920086
288,0.019833711253169278
289,0.021363487388754262
290,0.02281570123921742
291,0.024185953544582785
292,0.02547012244218021
293,0.026664376560438546
294,0.027765187168411323
295,0.028769339339583058
296,0.029673942091693772
297,0.030476437467465808
298,0.031174608524500026
299,0.031766586206352775
300,0.03225085507021605
301,0.03262625785044519
302,0.03289199884078779
303,0.033047646082189824
304,0.03309313234710706
305,0.03302875491506172
306,0.032855174138311107
307,0.032573410800298054
308,0.0321848422738854
309,0.031691197490387485
310,0.031094550654200144
311,0.03131158806562799
312,0.035158955629513385
313,0.038869674599829276
314,0.042429548923760434
315,0.04582725452130732
316,0.04905204272871351
317,0.05209377572206274
318,0.05494295988248233
319,0.05759077698655682
320,0.06002911311297159
321,0.06225058516376351
322,0.06424856490616664
323,0.06601720044993803
324,0.06755143508310256
325,0.0688470233980882
326,0.06990054464902831
327,0.0707094132904042
328,0.07127188665729581
329,0.07158706975674455
330,0.07165491714987417
331,0.07147623191394106
332,0.07105266168395886
333,0.07038669178387695
334,0.06948163546702697
335,0.06834162129588901
336,0.0669715777007235
337,0.0653772147672248
338,0.06356500331302138
339,0.061542151322280025
340,0.05931657781724272
341,0.05689688425425815
342,0.05429232354152869
343,0.051512766784038815
344,0.048568667869381674
345,0.045471026016122386
346,0.04223134641359906
347,0.0388615990897089
348,0.03537417614945391
349,0.03178184753322416
350,0.028097715449372382
351,0.02433516764072099
352,0.020507829649463186
353,0.01662951624864137
354,0.012714182211841478
355,0.008775872595503323
356,0.004828672710517163
357,0.0008866579613284541
358,-0.0030361562683826307
359,-0.006925864504115914
360,-0.010768720663998798
361,-0.01455118695922439
362,-0.018259982035206422
363,-0.02188212817943001
364,-0.025404997424997734
365,-0.028816356382183834
366,-0.032104409634760606
367,-0.03525784154269541
368,-0.03826585629813404
369,-0.04111821686948729
370,-0.04326027593423826
371,-0.044335152438230566
