,H
0,-1.1449202801717413e-196
1,-1.3001694108492365e-175
2,-1.9095969640599117e-168
3,-1.7112365805752712e-161
4,-9.140916790214439e-155
5,1.994071990601431e-148
6,1.1942078618494258e-140
7,1.575455327695298e-133
8,1.315018561767154e-126
9,6.0403643847784624e-120
10,-3.235438200557624e-113
11,-1.0678778740658162e-105
12,-1.2841652710961207e-98
13,-9.95921438792042e-92
14,-3.718349979492821e-85
15,3.906039798472431e-78
16,9.345454829495048e-71
17,1.0346068490650863e-63
18,7.417203402021841e-57
19,2.0100474636350673e-50
20,-4.1619329524520046e-43
21,-8.032358539785836e-36
22,-8.239864522775772e-29
23,-5.4143739416012145e-22
24,-7.803575732780606e-16
25,4.130486505789093e-08
26,0.00018747259308862462
27,0.0004297793600496784
28,0.0006696601177765511
29,0.000906452414215779
30,0.0011395035667508004
31,0.001368172507590667
32,0.0015918315872323829
33,0.0018098683429067695
34,0.0020216872268628287
35,0.0022267112894369737
36,0.002424383811956222
37,0.0026141698846355362
38,0.002795557924784474
39,0.0029680611307751755
40,0.0031312188673928635
41,0.003284597978358145
42,0.0034277940220001205
43,0.003560432426282757
44,0.0036821695595866083
45,0.0037926937138852636
46,0.003891725997177849
47,0.0039790211323015665
48,0.004054368159519669
49,0.00411759104053446
50,0.004168549161863363
51,0.004207137735778493
52,0.004233288097330344
53,0.004246967896273529
54,0.004248181183007552
55,0.004236968387962805
56,0.0042134061941502925
57,0.004177607302946331
58,0.004129720093485569
59,0.004069928176352329
60,0.003998449842580599
61,0.003915537409271824
62,0.003821476463491931
63,0.003716585006398624
64,0.003601212499862814
65,0.0034757388181466896
66,0.0033405731074913968
67,0.003196152556785247
68,0.003042941082744187
69,0.002881427933317563
70,0.002712126213287368
71,0.0025355713362876196
72,0.0023523194077261084
73,0.0021629455433054053
74,0.0019680421280634454
75,0.0017682170210485083
76,0.0015640917109425207
77,0.0013562994281214186
78,0.001145483218791255
79,0.0009322939869831061
80,0.000717388510309933
81,0.0005014274355031038
82,0.00028507325983036165
83,6.898830456535907e-05
84,-0.00014616731326991394
85,-0.00035973770463290736
86,-0.0005710732213904174
87,-0.0007795324521914254
88,-0.000984484198935265
89,-0.0012634093313842122
90,-0.0021377442840235525
91,-0.0029995669850653136
92,-0.003847504384246756
93,-0.004678976615403763
94,-0.00549146053926784
95,-0.0062824952311594726
96,-0.006607222244646741
97,-0.006433902815444869
98,-0.006241354365819804
99,-0.006030250569677371
100,-0.005801367926101878
101,-0.006381116937088526
102,-0.007385140574557339
103,-0.008360927394836324
104,-0.009383137744857826
105,-0.010375222546747723
106,-0.011329068619240216
107,-0.0122417950962105
108,-0.0131106582307469
