,H
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,-5e-324
6,0.0
7,0.0
8,0.0
9,5e-324
10,5e-324
11,0.0
12,0.0
13,0.0
14,-5e-324
15,-5e-324
16,0.0
17,0.0
18,0.0
19,5e-324
20,5e-324
21,0.0
22,0.0
23,0.0
24,-5e-324
25,0.0
26,0.0
27,0.0
28,0.0
29,5e-324
30,0.0
31,0.0
32,0.0
33,0.0
34,-5e-324
35,0.0
36,0.0
37,0.0
38,5e-324
39,5e-324
40,0.0
41,0.0
42,0.0
43,-5e-324
44,-5e-324
45,0.0
46,0.0
47,0.0
48,5e-324
49,5e-324
50,0.0
51,0.0
52,0.0
53,-5e-324
54,0.0
55,0.0
56,0.0
57,0.0
58,5e-324
59,0.0
60,0.0
61,0.0
62,0.0
63,-5e-324
64,0.0
65,0.0
66,0.0
67,5e-324
68,5e-324
69,0.0
70,0.0
71,0.0
72,-5e-324
73,-5e-324
74,0.0
75,0.0
76,0.0
77,5e-324
78,0.0
79,0.0
80,0.0
81,0.0
82,-5e-324
83,0.0
84,0.0
85,0.0
86,0.0
87,5e-324
88,0.0
89,0.0
90,0.0
91,0.0
92,-5e-324
93,0.0
94,0.0
95,0.0
96,5e-324
97,5e-324
98,-1.718785e-318
99,-2.008859754772e-311
100,-1.518743265352214e-304
101,-5.1847317054867575e-298
102,6.767314636796189e-291
103,1.4946711594061632e-283
104,1.6122604850414414e-276
105,1.1240513687136552e-269
106,2.6072846605250612e-263
107,-7.014747493676565e-256
108,-1.2776991035523215e-248
109,-1.2790799210990951e-241
110,-8.142422567873284e-235
111,-7.67677886900009e-229
112,6.840550928244825e-221
113,1.075979911973689e-213
114,1.0027701894103213e-206
115,5.738840649641516e-200
116,-5.048996135445196e-194
117,-6.398199591139162e-186
118,-8.939677721916801e-179
119,-7.763386048145814e-172
120,-3.8974410455625036e-165
121,1.3377145435428077e-158
122,5.802552051178687e-151
123,7.33534399002259e-144
124,5.92862941699533e-137
125,2.5064046209353867e-130
126,-1.8298728247283683e-123
127,-5.13655034942949e-116
128,-5.948004533124486e-109
129,-4.4581407982086815e-102
130,-1.4724487666804256e-95
131,2.068518441501853e-88
132,4.457710522392623e-81
133,4.767612938681514e-74
134,3.292398756261832e-67
135,7.18651383743061e-61
136,-2.126638608491679e-53
137,-3.8039226501726984e-46
138,-3.7774581733142787e-39
139,-2.3785182765189328e-32
140,-1.822576435858659e-26
141,2.062713113817673e-18
142,3.198369655262354e-11
143,6.463572151363231e-05
144,0.00028256578787479923
145,0.0004983643401117759
146,0.0007113575663906906
147,0.0009208594304174624
148,0.0011261968803734812
149,0.0013267120512213898
150,0.0015217644189993108
151,0.001710732899848289
152,0.0018930178866764656
153,0.002068127210662616
154,0.0037697061484622063
155,0.006289140391956373
156,0.008773847162331762
157,0.011215702530828745
158,0.013606743727321124
159,0.015939195949311858
160,0.018205498209596844
161,0.020398328488164204
162,0.022510628101763873
163,0.02453562520700741
164,0.02646685735553708
165,0.028298193022611336
166,0.030023852033722317
167,0.03163842481707098
168,0.033136890413753936
169,0.0345146331814492
170,0.03576745813155043
171,0.036891604844220376
172,0.03788375991021324
173,0.03874106785364963
174,0.039461140494777454
175,0.04004206471699558
176,0.04048240860778816
177,0.04078122594850684
178,0.04093805903407129
179,0.04095293980906669
180,0.0408263893126207
181,0.04055941543018658
182,0.040153508956202705
183,0.03961063795648094
184,0.0384221567246864
185,0.0346504116444999
186,0.030778425958211
187,0.026820790146281845
188,0.02279329157943833
189,0.016722018472149262
190,0.010436185399288249
191,0.004149112087695674
192,-0.0021171182234645328
193,-0.008340552083497916
194,-0.014499443073192463
195,-0.020572328350871114
196,-0.026538104232679913
197,-0.03237610053636003
198,-0.03806615342124199
199,-0.04358867646159297
200,-0.04892472969593055
201,-0.054056086400788794
202,-0.058965297345417785
203,-0.06363575229184136
204,-0.06805173851386542
205,-0.0721984961185546
206,-0.07606226996405
207,-0.07963035798020023
208,-0.08289115571028018
209,-0.08583419690539602
210,-0.08845019001665194
211,-0.09073105044442693
212,-0.09266992842006173
213,-0.09426123241005371
214,-0.09550064794923635
215,-0.09638515182359604
216,-0.09688220549403193
217,-0.09528841891222446
218,-0.09328226344569339
219,-0.09094584774214029
220,-0.08828913729268079
221,-0.085323245545109
222,-0.08206039161015372
223,-0.07851385387910063
224,-0.07469791971665633
225,-0.07062783140827145
226,-0.0663197285566747
227,-0.06179058713583852
228,-0.057058155423642946
229,-0.052140887046979306
230,-0.04705787138425578
231,-0.041828761581728546
232,-0.036473700449361525
233,-0.0310132445107971
234,-0.025468286489798143
235,-0.019859976522307192
236,-0.014209642389275672
237,-0.008538709069742167
238,-0.0028686179171877675
239,0.0027792542354326665
240,0.008383674984519486
241,0.014370360204344387
242,0.02093296205776905
243,0.02737771490251098
244,0.03368064414979001
245,0.039818391769618405
246,0.04576829676897699
247,0.05150848068113513
248,0.057017930063041074
249,0.06227657567888879
250,0.06726536806034081
251,0.07196634914710319
252,0.07636271972556627
253,0.0804389023989371
254,0.08418059983797188
255,0.08757484808018116
256,0.09061006466365068
257,0.09327609140100575
258,0.09556423161955128
259,0.0974672817138385
260,0.09897955688031561
261,0.10009691092532674
262,0.10081675006082867
263,0.10113804062543805
264,0.1010613106916046
265,0.10058864554523078
266,0.09972367704714556
267,0.09847156691042439
268,0.09683898395124975
269,0.09483407539510143
270,0.09246643234494459
271,0.08974704954060432
272,0.08668827956204346
273,0.08330378165114805
274,0.07960846534918595
275,0.07561842916875246
276,0.07135089453881388
277,0.06682413528141297
278,0.062057402896593075
279,0.05707084795054054
280,0.05188543787825792
281,0.0465228715270481
282,0.04100549078128865
283,0.03535618962130957
284,0.02959832098118065
285,0.023755601779700895
286,0.017852016507221968
287,0.011911719757814958
288,0.005958938101602219
289,1.7871695951043972e-05
290,-0.005887403963928296
291,-0.011733035753983915
292,-0.01749548825983881
293,-0.024055293118189155
294,-0.03193563321854081
295,-0.039637522450339746
296,-0.047130182310706537
297,-0.05438384951909804
298,-0.061369838534473614
299,-0.06806065760421527
300,-0.07443011984172375
301,-0.08045344886832051
302,-0.08610737857577148
303,-0.09137024658959743
304,-0.09622208103920316
305,-0.1006446802671349
306,-0.10462168513891346
307,-0.10813864364377455
308,-0.1111830675095962
309,-0.11374448058809487
310,-0.11581445879986904
311,-0.11738666146430243
312,-0.1184568538737866
313,-0.11902292101043317
314,-0.1190848723397911
315,-0.11864483765356161
316,-0.11770705397127045
317,-0.11627784354765026
318,-0.11436558307262766
319,-0.11198066418710562
320,-0.10913544547526377
321,-0.10584419613050798
322,-0.10212303152774757
323,-0.097989840971532
324,-0.09346420792229918
325,-0.08856732303605354
326,-0.08331830527336534
327,-0.07956961354415852
328,-0.07575484527348428
329,-0.07318048525975522
330,-0.07108335349959863
331,-0.06869307761033157
