,H
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,-5e-324
6,0.0
7,0.0
8,0.0
9,5e-324
10,5e-324
11,0.0
12,0.0
13,0.0
14,-5e-324
15,-5e-324
16,0.0
17,0.0
18,0.0
19,5e-324
20,5e-324
21,0.0
22,0.0
23,0.0
24,-5e-324
25,0.0
26,0.0
27,0.0
28,0.0
29,5e-324
30,0.0
31,0.0
32,0.0
33,0.0
34,-5e-324
35,0.0
36,0.0
37,0.0
38,5e-324
39,5e-324
40,0.0
41,0.0
42,0.0
43,-5e-324
44,-5e-324
45,0.0
46,0.0
47,0.0
48,5e-324
49,5e-324
50,0.0
51,0.0
52,0.0
53,-5e-324
54,0.0
55,0.0
56,0.0
57,0.0
58,5e-324
59,0.0
60,0.0
61,0.0
62,0.0
63,-5e-324
64,0.0
65,0.0
66,0.0
67,5e-324
68,5e-324
69,0.0
70,0.0
71,0.0
72,-5e-324
73,-5e-324
74,0.0
75,0.0
76,0.0
77,5e-324
78,0.0
79,0.0
80,0.0
81,0.0
82,-5e-324
83,0.0
84,0.0
85,0.0
86,0.0
87,5e-324
88,0.0
89,0.0
90,-5.4e-323
91,-2.52547317e-316
92,7.82626877447784e-310
93,3.6374705429593435e-302
94,4.646507488462532e-295
95,3.786022662281907e-288
96,1.6360603834852116e-281
97,-1.1080487453384083e-274
98,-3.227840278038241e-267
99,-3.772598990636643e-260
100,-2.8521698920466933e-253
101,-9.736823863578332e-247
102,1.270888338892814e-239
103,2.806962951951864e-232
104,3.0277933858078037e-225
105,2.1109462962569532e-218
106,4.896429158501615e-212
107,-1.3173557413040765e-204
108,-2.399493711272009e-197
109,-2.402086859385574e-190
110,-1.5291308956712921e-183
111,-1.4416839275992547e-177
112,1.2846419699543812e-169
113,2.020669048807117e-162
114,1.8831826340430505e-155
115,1.0777429529792045e-148
116,-9.481915140711191e-143
117,-1.2015692614738358e-134
118,-1.678853840854602e-127
119,-1.4579485849936065e-120
120,-7.319317398664326e-114
121,2.5122015236504908e-107
122,1.0897078285047635e-99
123,1.377563130877839e-92
124,1.1133849090921481e-85
125,4.7069784342208273e-79
126,-3.4364650669010834e-72
127,-9.646340227394647e-65
128,-1.1170235176800909e-57
129,-8.37230047320164e-51
130,-2.7652297367991123e-44
131,3.884636827435375e-37
132,8.371492423707964e-30
133,8.953483048047506e-23
134,6.183059915043347e-16
135,1.3496131218192192e-09
136,0.0009660683197358133
137,0.0028706494967650296
138,0.004755376055292713
139,0.006614110669666185
140,0.008440817238768087
141,0.01022957744374003
142,0.011974610340701691
143,0.01367029152556709
144,0.015311171805436228
145,0.01689199546625973
146,0.019211093524426466
147,0.022523194605622347
148,0.025741560560581512
149,0.028855773965186512
150,0.03185577286896813
151,0.03473190009824891
152,0.037474935698902596
153,0.04007612794325089
154,0.04252722279121665
155,0.044820491700345765
156,0.046948757684619875
157,0.04890541952727588
158,0.05068447405884716
159,0.052280536418217415
160,0.05368885822075017
161,0.05490534356463517
162,0.05592656281337043
163,0.056749764100106966
164,0.057372882507365684
165,0.057794546883268814
166,0.058014084263684075
167,0.05803152187743426
168,0.0578475867207143
169,0.05746370269516196
170,0.05688198531244512
171,0.0561052339769183
172,0.05513692186606675
173,0.05398118343776486
174,0.052642800216157346
175,0.050278719171566746
176,0.04693956163764557
177,0.04345392064784674
178,0.03983465442618709
179,0.03489038847271689
180,0.028631428783082172
181,0.022306362846479896
182,0.015937888593966096
183,0.009548803997127344
184,0.003161927752904546
185,-0.0031999821374873436
186,-0.009514309657460591
187,-0.015758661638674332
188,-0.0219109479067168
189,-0.027949460417469044
190,-0.033852951095278694
191,-0.03960070808721277
192,-0.04517263015240886
193,-0.05054929891132007
194,-0.05571204868610431
195,-0.060643033671277574
196,-0.06532529218180305
197,-0.06974280773618323
198,-0.07388056674260894
199,-0.07772461256763787
200,-0.08126209577944514
201,-0.08448132037020704
202,-0.08737178577744528
203,-0.08992422453843643
204,-0.0921306354292229
205,-0.09401846916534197
206,-0.09938593406735798
207,-0.10457529184915346
208,-0.10934680362060811
209,-0.11368449849937577
210,-0.11757405724953222
211,-0.12100286420147667
212,-0.12396005283395493
213,-0.1264365448418701
214,-0.12842508252759702
215,-0.12992025437725266
216,-0.13091851370914875
217,-0.13141819030832205
218,-0.13141949498637284
219,-0.13092451703310504
220,-0.1299372145522534
221,-0.12846339770199824
222,-0.1265107048882526
223,-0.12408857198524234
224,-0.12120819468539565
225,-0.11788248410618092
226,-0.11412601580968537
227,-0.10995497241609627
228,-0.10538708942384713
229,-0.10084177428211423
230,-0.09619390220229432
231,-0.09120298193017941
232,-0.08588970520480449
233,-0.08027595133415232
234,-0.07438470179984598
235,-0.06823995008501574
236,-0.06186660752244821
237,-0.055290405521788606
238,-0.048537794550316496
239,-0.041635840255753974
240,-0.034612117132400165
241,-0.027494600143390426
242,-0.02031155472099802
243,-0.013091425574963355
244,-0.005862724745080192
245,0.0013460806609427898
246,0.008506680600603217
247,0.015591033655964417
248,0.02257147757525179
249,0.029420838354841602
250,0.0361125374242247
251,0.04262069650274263
252,0.048920239704574126
253,0.054986992478169176
254,0.06079777697690764
255,0.06633050347153946
256,0.07156425742941015
257,0.0764793819015744
258,0.08105755487676825
259,0.08528186127953644
260,0.08913685931188929
261,0.09260864085911855
262,0.09568488570375051
263,0.09835490931584066
264,0.10060970401260627
265,0.10244197330844876
266,0.10384615930261955
267,0.10481846298023924
268,0.10535685733051593
269,0.10546109321523434
270,0.10513269795151042
271,0.10437496660163684
272,0.10319294599350395
273,0.10159341152436431
274,0.09958483683152035
275,0.09717735644398016
276,0.09438272155782099
277,0.09121424900914366
278,0.08746472215194943
279,0.08283564516664707
280,0.07789026987717777
281,0.07265053399776535
282,0.06713962358296045
283,0.061381786204789394
284,0.05540222796368552
285,0.04922700647358656
286,0.04288292026534598
287,0.03639739506920103
288,0.029798367451469347
289,0.023114166294010596
290,0.016373392615122693
291,0.0096047982391944
292,0.0028371638288539392
293,-0.0039008232021633905
294,-0.010580690375193312
295,-0.01717430091190004
296,-0.023653973061069727
297,-0.029992597473865543
298,-0.036163752121137364
299,-0.04214181425599132
300,-0.04790206893580046
301,-0.053420813631505824
302,-0.05867545846703086
303,-0.06364462164951352
304,-0.06830821967115455
305,-0.07264755188447056
306,-0.07664537907647263
307,-0.08028599569134748
308,-0.08355529537901678
309,-0.08644082992211771
310,-0.08754329897694242
311,-0.08637903249248759
312,-0.0838439760300302
313,-0.07856593793545277
314,-0.07297698806397526
315,-0.06710274150741949
316,-0.06097034663633739
317,-0.05460799784242842
318,-0.04804480952441807
319,-0.04131068604539438
320,-0.03443618823288959
321,-0.027452397009872176
322,-0.020390774759240032
323,-0.013283025036538764
324,-0.00616095125417321
325,0.0009436850332831737
326,0.007999305609572899
327,0.014974656209086475
328,0.021838945629602435
