,H
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,-5e-324
6,0.0
7,0.0
8,0.0
9,5e-324
10,5e-324
11,0.0
12,0.0
13,0.0
14,-5e-324
15,-5e-324
16,0.0
17,0.0
18,0.0
19,5e-324
20,5e-324
21,0.0
22,0.0
23,0.0
24,-5e-324
25,0.0
26,0.0
27,0.0
28,0.0
29,5e-324
30,0.0
31,0.0
32,0.0
33,0.0
34,-5e-324
35,0.0
36,0.0
37,0.0
38,5e-324
39,5e-324
40,0.0
41,0.0
42,0.0
43,-5e-324
44,-5e-324
45,0.0
46,0.0
47,0.0
48,5e-324
49,5e-324
50,0.0
51,0.0
52,0.0
53,-5e-324
54,0.0
55,0.0
56,0.0
57,0.0
58,5e-324
59,0.0
60,0.0
61,0.0
62,0.0
63,-5e-324
64,0.0
65,0.0
66,0.0
67,5e-324
68,5e-324
69,0.0
70,0.0
71,0.0
72,-5e-324
73,-5e-324
74,0.0
75,0.0
76,0.0
77,5e-324
78,0.0
79,0.0
80,0.0
81,0.0
82,-5e-324
83,0.0
84,0.0
85,0.0
86,0.0
87,5e-324
88,0.0
89,0.0
90,0.0
91,0.0
92,-5e-324
93,0.0
94,0.0
95,0.0
96,5e-324
97,5e-324
98,0.0
99,0.0
100,0.0
101,-5e-324
102,0.0
103,3.905345e-317
104,4.2125877114372e-310
105,2.936972670855862e-303
106,6.812432248418616e-297
107,-1.8328452111099778e-289
108,-3.3384304784976022e-282
109,-3.3420383415466876e-275
110,-2.1274892964878823e-268
111,-2.0058237875963925e-262
112,1.787330338189988e-254
113,2.8113693767164078e-247
114,2.62008367537381e-240
115,1.4994704529998064e-233
116,-1.319224732766222e-227
117,-1.6717507637903884e-219
118,-2.3357997584745582e-212
119,-2.028452906277273e-205
120,-1.0183411680015599e-198
121,3.495241556700699e-192
122,1.5161172585061053e-184
123,1.9166121255376405e-177
124,1.5490593275363872e-170
125,6.548848281038274e-164
126,-4.781175155298276e-157
127,-1.3421012970273727e-149
128,-1.5541217462255787e-142
129,-1.1648433560611174e-135
130,-3.8472812785483113e-129
131,5.404719304606598e-122
132,1.164730931633861e-114
133,1.245703648060021e-107
134,8.60252959771058e-101
135,1.8777251046299547e-94
136,-5.556578327090047e-87
137,-9.939062552272262e-80
138,-9.869914960404628e-73
139,-6.214701008962348e-66
140,-4.762110817756344e-60
141,5.3895508797195626e-52
142,8.356846075062482e-45
143,7.727320552001624e-38
144,4.364653343502973e-31
145,-4.890533988906541e-25
146,-5.0215858255518324e-17
147,-6.933294753873438e-10
148,-0.00014681517812867236
149,-0.00046275828450225207
150,-0.0007753623249481129
151,-0.0010835749367696743
152,-0.001386359202199974
153,-0.0016826993881813427
154,-0.0019716044142349095
155,-0.0022521112373695105
156,-0.002523288142146595
157,-0.0027842379242889546
158,-0.003034096376316979
159,-0.0023692343988139866
160,-0.0007430883939967012
161,0.0008765244330851712
162,0.0024840057720234617
163,0.004073811252097465
164,0.005640472323335824
165,0.0071786152750571985
166,0.008682979931141815
167,0.010148437955540377
168,0.011570010702761119
169,0.012942886549463168
170,0.01426243764488145
171,0.01552423601968382
172,0.016724068994790627
173,0.017857953834188155
174,0.018922151588191053
175,0.019913180076324057
176,0.02082782596189449
177,0.021663155873280934
178,0.0224165265305151
179,0.02308559383900093
180,0.023668320915860366
181,0.024162985018052266
182,0.02456818334522206
183,0.024882837694480173
184,0.02510619794818191
185,0.02523784438004511
186,0.02527768876903402
187,0.025225974314822715
188,0.02508327435315486
189,0.02485048987434387
190,0.024492064946721195
191,0.023231633641969927
192,0.021881011531868392
193,0.020458362615546923
194,0.018969184068818624
195,0.01758775721123178
196,0.016260159748681235
197,0.01488056271483104
198,0.013454249291054642
199,0.011986659277737628
200,0.010483369060943947
201,0.008950070878401366
202,0.007392551654056231
203,0.005816671479031626
204,0.004228341818385589
205,0.0026335035243335047
206,0.001038104737586997
207,-0.000551921240847461
208,-0.002130678024749432
209,-0.003692328081933408
210,-0.005231114455195846
211,-0.006741382183023853
212,-0.00821759933909541
213,-0.009654377610763742
214,-0.011046492338256176
215,-0.012388901938046839
216,-0.013676766635991995
217,-0.014905466438324591
218,-0.01607061827120386
219,-0.017168092222546172
220,-0.018194026822929227
221,-0.019144843306000216
222,-0.020017258792589455
223,-0.02080835026496709
224,-0.020689695320927706
225,-0.020115961887043704
226,-0.01946861422526617
227,-0.01875045613590022
228,-0.017964554202479385
229,-0.017114225837365108
230,-0.016203026139280877
231,-0.015234733835660099
232,-0.01421333636296179
233,-0.013143014141625952
234,-0.012028124105613576
235,-0.010873182549505606
236,-0.009682847359136418
237,-0.00846189969419106
238,-0.007215225193559046
239,-0.0059477947762708845
240,-0.004664645112656971
241,-0.003370858841908123
242,-0.002071544613352431
243,-0.0007718170296767583
244,0.0005232234290782992
245,0.0018085104216082153
246,0.0030790316224378047
247,0.004329848381281454
248,0.005556115734394676
249,0.008228305148198362
250,0.014439405798262845
251,0.02055558324762997
252,0.02655358945603433
253,0.03241012949820673
254,0.03810254432762229
255,0.043608899981251385
256,0.04890807385956944
257,0.05397983773275506
258,0.058804937136350585
259,0.06336516683268975
260,0.06764344203052783
261,0.07162386507120568
262,0.07529178730740617
263,0.07863386591925883
264,0.08163811543191417
265,0.08429395372098741
266,0.08659224231333142
267,0.08852532081371191
268,0.09008703531104391
269,0.09127276064206093
270,0.09207941641622547
271,0.09250547673008462
272,0.09255097352546068
273,0.09221749357108013
274,0.0915081690740445
275,0.09042766195434507
276,0.08898214184107471
277,0.08717925787552025
278,0.08502810443120051
279,0.08253918088750029
280,0.07972434561842215
281,0.076596764381941
282,0.0731708533194607
283,0.0694622167970009
284,0.0654875803430537
285,0.06126471895853092
286,0.05681238109409854
287,0.052150208609075474
288,0.047298653043204415
289,0.042278888549778876
290,0.03711272185275486
291,0.031822499603898165
292,0.026431013527714462
293,0.020961403752108605
294,0.01543706073159496
295,0.009881526176320132
296,0.004318393405326455
297,-0.0012287924542045486
298,-0.0067366339982632495
299,-0.012181980384831488
300,-0.017542025059259916
301,-0.02279440194920917
302,-0.02791732592977225
303,-0.030121683429008294
304,-0.029938389671236423
305,-0.029628177775594292
306,-0.029192994107496366
307,-0.028635306527663995
308,-0.027958099680219922
309,-0.02716486108219479
310,-0.026259565058382953
311,-0.025246654589667038
312,-0.024131021151804502
313,-0.022917982631022116
314,-0.02161325941106459
315,-0.02022294873445325
316,-0.01875349744845092
317,-0.017211673253325722
318,-0.015604534577644267
319,-0.013939399211313125
320,-0.012223811832811592
321,-0.010465510572133728
322,-0.008672392755450979
323,-0.00685247998153363
324,-0.005013882683024231
325,-0.0031647643282424354
326,-0.0013133054210589961
327,0.0005323325423840471
328,0.0023640430008817683
329,0.004173809980339579
330,0.005953743312899654
331,0.007696113266573149
332,0.00939338443128817
333,0.011038248710407357
