,H
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,5e-324
6,0.0
7,0.0
8,0.0
9,-5e-324
10,-5e-324
11,0.0
12,0.0
13,0.0
14,5e-324
15,5e-324
16,0.0
17,0.0
18,0.0
19,-5e-324
20,-5e-324
21,0.0
22,0.0
23,0.0
24,5e-324
25,0.0
26,0.0
27,0.0
28,0.0
29,-5e-324
30,0.0
31,0.0
32,0.0
33,0.0
34,5e-324
35,0.0
36,0.0
37,0.0
38,-5e-324
39,-5e-324
40,0.0
41,0.0
42,0.0
43,5e-324
44,5e-324
45,0.0
46,0.0
47,0.0
48,-5e-324
49,-5e-324
50,0.0
51,0.0
52,0.0
53,5e-324
54,0.0
55,0.0
56,0.0
57,0.0
58,-5e-324
59,0.0
60,0.0
61,0.0
62,0.0
63,5e-324
64,0.0
65,0.0
66,0.0
67,-5e-324
68,-5e-324
69,0.0
70,0.0
71,0.0
72,5e-324
73,5e-324
74,0.0
75,0.0
76,0.0
77,-5e-324
78,0.0
79,0.0
80,0.0
81,0.0
82,5e-324
83,0.0
84,0.0
85,0.0
86,0.0
87,-5e-324
88,0.0
89,0.0
90,0.0
91,0.0
92,5e-324
93,0.0
94,0.0
95,0.0
96,-5e-324
97,-5e-324
98,0.0
99,0.0
100,0.0
101,5e-324
102,5e-324
103,0.0
104,0.0
105,0.0
106,-5e-324
107,0.0
108,0.0
109,0.0
110,0.0
111,5e-324
112,0.0
113,0.0
114,-2.6455e-319
115,-1.51404214525e-312
116,1.3320448165353957e-306
117,1.6879966575344228e-298
118,2.358498808778749e-291
119,2.0481651929970613e-284
120,1.0282372977169736e-277
121,-3.5292079374367763e-271
122,-1.530850722619371e-263
123,-1.935237555603907e-256
124,-1.5641129191259615e-249
125,-6.61248928280771e-243
126,4.827638100148979e-236
127,1.3551436927820298e-228
128,1.569224533854237e-221
129,1.1761631782500392e-214
130,3.884668743358256e-208
131,-5.457241784294852e-201
132,-1.1760496612942066e-193
133,-1.2578092618514258e-186
134,-8.686128053170552e-180
135,-1.895972634817711e-173
136,5.61057655639094e-166
137,1.0035649290934068e-158
138,9.965829730221172e-152
139,6.2750948035536524e-145
140,4.808388497428234e-139
141,-5.441925954288389e-131
142,-8.438057004527371e-124
143,-7.802413820282803e-117
144,-4.40706857427686e-110
145,4.9380596711131617e-104
146,5.070385055382367e-96
147,7.000671765026954e-89
148,6.031793487760387e-82
149,2.978076262643039e-75
150,-1.1260405731047295e-68
151,-4.584739441185027e-61
152,-5.736615532282374e-54
153,-4.598835111367235e-47
154,-1.9003905056542215e-40
155,1.493995083602012e-33
156,4.048835720015982e-26
157,4.645633129225223e-19
158,3.4517613976697686e-12
159,4.2746531956067615e-05
160,0.00031430131832957316
161,0.0005833053988365422
162,0.0008489769065191447
163,0.0011104725185987156
164,0.0013669641019702632
165,0.0016176413871943774
166,0.0018617145880140914
167,0.002098416957652502
168,0.002327007273341422
169,0.002546772240727331
170,0.002757029597440613
171,0.0018755629536460444
172,-0.0009188626775791656
173,-0.003695142148778908
174,-0.006444127498426475
175,-0.009156887145963914
176,-0.011824627738914966
177,-0.014438723115863647
178,-0.0169907427501712
179,-0.019472479578159455
180,-0.021875977117161417
181,-0.024193555780741997
182,-0.02641783830059501
183,-0.02854177416748066
184,-0.03055866300631888
185,-0.03246217680387312
186,-0.034246380910810344
187,-0.03590575374379555
188,-0.03743520511758465
189,-0.038830093141220615
190,-0.040086239617179685
191,-0.04119994388686089
192,-0.04216799507115714
193,-0.04298768266018213
194,-0.04365680541151641
195,-0.044173678522102564
196,-0.04453713904434632
197,-0.044746549523381994
198,-0.044801799838363174
199,-0.04470330723669908
200,-0.044452014556435694
201,-0.044049386637916764
202,-0.0434974049327168
203,-0.0427985603238474
204,-0.04195584190403448
205,-0.04012618012669996
206,-0.037118083796582456
207,-0.033998061997601525
208,-0.030777371017174312
209,-0.027467860736172665
210,-0.021657534710768835
211,-0.014740767768458979
212,-0.00781132265669202
213,-0.0008934959081086675
214,0.00598851556882938
215,0.012810698787783483
216,0.019549309022117618
217,0.02618095326368406
218,0.032682672504610384
219,0.03903202254698836
220,0.04520715304909112
221,0.051186884522145405
222,0.05695078299806921
223,0.062479232095641886
224,0.06775350222104835
225,0.07275581664735832
226,0.07746941422855337
227,0.08187860851475354
228,0.08596884304727875
229,0.08972674262530753
230,0.09314016034891653
231,0.0961982202591613
232,0.09889135541057761
233,0.10121134122760235
234,0.10315132401297
235,0.1047058444928001
236,0.10587085630221686
237,0.1066437393326254
238,0.10702330788067094
239,0.10700981355737403
240,0.10660486216726239
241,0.10432175481649583
242,0.10085705904369634
243,0.09704160687433014
244,0.09289089437960618
245,0.08842161156748836
246,0.08365157924312341
247,0.07859968195548138
248,0.07328579696543233
249,0.06773071949109716
250,0.06195608450193902
251,0.0559842853468625
252,0.04983838951418705
253,0.04354205183338919
254,0.037119425438922396
255,0.030595070826629087
256,0.023993863341293734
257,0.017340899440966104
258,0.010661402089559931
259,0.003980625633820134
260,-0.0026762394759101533
261,-0.009284161760037983
262,-0.01581836321761421
263,-0.022254412907104226
264,-0.028568319241382183
265,-0.0347366206423923
266,-0.040736474205833983
267,-0.0465457419853534
268,-0.05201143043982961
269,-0.056917200413412763
270,-0.06157604101578568
271,-0.06597110066805162
272,-0.07008664626959049
273,-0.07390806372012422
274,-0.07742191280909842
275,-0.08061597758142951
276,-0.08347931197594598
277,-0.08600228055097482
278,-0.08817659412923032
279,-0.08999534021442325
280,-0.09145300805200751
281,-0.09254550822669054
282,-0.09327018671075685
283,-0.09362583329782355
284,-0.09361268437998435
285,-0.09323242004794875
286,-0.09248815551604334
287,-0.09138442689652405
288,-0.08992717136932546
289,-0.0881237018173033
290,-0.08598267601835025
291,-0.08351406050789383
292,-0.0807290892467217
293,-0.07764021724991943
294,-0.07426106935451879
295,-0.0706063843225638
296,-0.0666919544959171
297,-0.062534561237301
298,-0.05815190640990518
299,-0.053562540165205244
300,-0.048785785323694465
301,-0.04384165864812421
302,-0.03875078932197571
303,-0.03353433495857492
304,-0.02821389547730844
305,-0.022811425192760856
306,-0.017349143471012483
307,-0.011849444314114381
308,-0.006334805239477297
309,-0.0008276958247075419
310,0.004649513709200049
311,0.010074643502472102
312,0.015425794275529502
313,0.020681436391193533
314,0.025820497392738475
315,0.030822447655639833
316,0.03566738379764381
317,0.04033610949960246
318,0.04481021339994691
319,0.049072143736556356
320,0.05310527942249146
321,0.056893997255868085
322,0.06042373497905279
323,0.06368104991985651
324,0.06665367296450274
325,0.0693305522539477
326,0.07006183745987793
327,0.06849686818584766
328,0.06665497714331563
329,0.06454512814481556
330,0.06217741185156639
331,0.05956296850273757
332,0.05671393926900159
333,0.053643413400870706
334,0.050365371390189984
335,0.04689462438093509
336,0.043246750081515885
337,0.03943802544708481
338,0.03548535641460291
