,H
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,-5e-324
6,0.0
7,0.0
8,0.0
9,5e-324
10,5e-324
11,0.0
12,0.0
13,0.0
14,-5e-324
15,-5e-324
16,0.0
17,0.0
18,0.0
19,5e-324
20,5e-324
21,0.0
22,0.0
23,0.0
24,-5e-324
25,0.0
26,0.0
27,0.0
28,0.0
29,5e-324
30,0.0
31,0.0
32,0.0
33,0.0
34,-5e-324
35,0.0
36,0.0
37,0.0
38,5e-324
39,5e-324
40,0.0
41,0.0
42,0.0
43,-5e-324
44,-5e-324
45,0.0
46,0.0
47,0.0
48,5e-324
49,5e-324
50,0.0
51,0.0
52,0.0
53,-5e-324
54,0.0
55,0.0
56,0.0
57,0.0
58,5e-324
59,0.0
60,0.0
61,0.0
62,0.0
63,-5e-324
64,0.0
65,0.0
66,0.0
67,5e-324
68,5e-324
69,0.0
70,0.0
71,0.0
72,-5e-324
73,-5e-324
74,0.0
75,0.0
76,0.0
77,5e-324
78,0.0
79,0.0
80,0.0
81,0.0
82,-5e-324
83,0.0
84,0.0
85,0.0
86,0.0
87,5e-324
88,0.0
89,0.0
90,0.0
91,0.0
92,-5e-324
93,0.0
94,0.0
95,0.0
96,5e-324
97,-3.275e-319
98,-9.54041447373e-312
99,-1.1150538723600746e-304
100,-8.430058669497124e-298
101,-2.8778789318759187e-291
102,3.756320157897764e-284
103,8.296442099762961e-277
104,8.949142879826733e-270
105,6.239250044402559e-263
106,1.4472204195229427e-256
107,-3.893662231956504e-249
108,-7.092099534289645e-242
109,-7.099764011358722e-235
110,-4.519598639542971e-228
111,-4.261134698326944e-222
112,3.796971283583836e-214
113,5.9724207455398814e-207
114,5.566056964072364e-200
115,3.1854471045277584e-193
116,-2.8025364533218773e-187
117,-3.5514361882583444e-179
118,-4.962129505455036e-172
119,-4.309207576610708e-165
120,-2.1633450119284676e-158
121,7.425226068402845e-152
122,3.2208112681176736e-144
123,4.071615104906174e-137
124,3.2907927860591843e-130
125,1.3912251323847581e-123
126,-1.0157039456302358e-116
127,-2.8511350003890265e-109
128,-3.3015472940408437e-102
129,-2.4745715318153765e-95
130,-8.173092697180016e-89
131,1.1481685034335412e-81
132,2.4743326994557927e-74
133,2.646349630212459e-67
134,1.8275053665650078e-60
135,3.9890042419131243e-54
136,-1.1804291513508281e-46
137,-2.111435938300865e-39
138,-2.0967463526635832e-32
139,-1.320239508213816e-25
140,-1.0116539532678275e-19
141,1.1449461515000023e-11
142,0.00026137197116317894
143,0.0025766513775692785
144,0.004867190624336526
145,0.00713020231630965
146,0.009358674800725435
147,0.011545718159178086
148,0.01368458594843877
149,0.01576869652099636
150,0.017791653856336798
151,0.01974726783476901
152,0.021629596275230704
153,0.02201290194252952
154,0.02115048119144111
155,0.02022508857659959
156,0.01923991793968919
157,0.018198344034598996
158,0.017103916013140392
159,0.01596034596620712
160,0.014771496921029935
161,0.013541370331817492
162,0.012274093102841492
163,0.010973904184843094
164,0.009645140787236262
165,0.008292224250000084
166,0.0069196456205134005
167,0.005531950981740513
168,0.004133726579296947
169,0.0027295837957782452
170,0.0013241440214628011
171,-7.797652891758962e-05
172,-0.0014721820032104669
173,-0.002853912052298964
174,-0.004218656873538936
175,-0.005561972106818133
176,-0.006879493533135387
177,-0.00816695152596666
178,-0.009420185206370196
179,-0.010635156253513743
180,-0.011807962323261225
181,-0.0129348500285277
182,-0.014012227327833153
183,-0.015564509067420974
184,-0.018753852823000065
185,-0.021862717189678287
186,-0.024880717163501008
187,-0.027770163380261448
188,-0.028969022074272082
189,-0.029996325955327887
190,-0.03091614780057563
191,-0.03172578168617059
192,-0.03242290219885903
193,-0.03300557216222465
194,-0.03347224904387847
195,-0.033821790017086385
196,-0.03405345565541717
197,-0.03416691224400752
198,-0.03416223269566525
199,-0.034039896064773235
200,-0.033800785656865666
201,-0.033446185736387725
202,-0.032977776840494785
203,-0.0323976297114329
204,-0.03170819786496428
205,-0.030912308817147658
206,-0.030013153996456654
207,-0.02901427737334338
208,-0.027919562843754814
209,-0.026733220407745326
210,-0.025459771188684747
211,-0.02410403134286437
212,-0.022671094913685356
213,-0.021166315688379435
214,-0.01959528815090513
215,-0.017747698154526835
216,-0.01501881549954339
217,-0.012251601446746425
218,-0.009456513435454927
219,-0.006643602075848254
220,-0.0038229572823993236
221,-0.0010046722250379428
222,0.0018011927622491972
223,0.004584646185528165
224,0.007335801177722025
225,0.010044910938252036
226,0.012702403696465898
227,0.015298917071040589
228,0.01782533169921004
229,0.020272804011858298
230,0.022632798032931223
231,0.02489711608500258
232,0.027057928286253648
233,0.029107800728129497
234,0.031039722227322996
235,0.0328471295503644
236,0.034523931014767424
237,0.036064528376038
238,0.03746383691587156
239,0.03871637573909244
240,0.03820624046471082
241,0.03713823616610309
242,0.03593914639718832
243,0.034613950990858906
244,0.03316808381047039
245,0.03160741207950758
246,0.02993821414853644
247,0.02816715571543545
248,0.026301264584638478
249,0.024347904056733215
250,0.022314745045548222
251,0.020209737024990227
252,0.018041077912588098
253,0.01581718300119143
254,0.013546653054175207
255,0.011238241683338104
256,0.008900822131726409
257,0.006543353586313394
258,0.004174847147725387
259,0.0018043315859937183
260,-0.0005591809873455224
261,-0.0029067293997629734
262,-0.005229437519522286
263,-0.007518548047617714
264,-0.009765455869362897
265,-0.011961740836505004
266,-0.014099199852425975
267,-0.01616987813528023
268,-0.018166099536578557
269,-0.02008049579591662
270,-0.021906034616488504
271,-0.02363604645006273
272,-0.02526424988483942
273,-0.026784775534490286
274,-0.028192188332315415
275,-0.029481508140543435
276,-0.03064822859091491
277,-0.03168833407948675
278,-0.032598314845273924
279,-0.0333751800700115
280,-0.0340164689439269
281,-0.03452025965012669
282,-0.03488517622840473
283,-0.03511039328718381
284,-0.03519563854129014
285,-0.035141193161635456
286,-0.03494788993151434
287,-0.03461710921300526
288,-0.03415077273541965
289,-0.03355133522709521
290,-0.032821773921900076
291,-0.03216171236783243
292,-0.03313156213819598
293,-0.03395971042206385
294,-0.0346467215721469
295,-0.03519047088538613
296,-0.03558941524186846
297,-0.035842598495000634
298,-0.035949654492256455
299,-0.035910807711140476
300,-0.03572687150381425
301,-0.03539924395373984
302,-0.03492990135714527
303,-0.03432138935212909
304,-0.03357681172809159
305,-0.032699816957515365
306,-0.03169458250176604
307,-0.030565796951560698
308,-0.029318640072284706
309,-0.02795876083312431
310,-0.026492253507407627
311,-0.02492563193989156
312,-0.02326580208435643
313,-0.02152003292279545
314,-0.019695925884334206
315,-0.017801382888585213
316,-0.015844573144269344
317,-0.013833898839411616
318,-0.011777959864737156
319,-0.009685517716151075
320,-0.007565458726078581
321,-0.0054267567766837915
322,-0.0032784356506378237
323,-0.0011295311771148985
324,0.0010107801309752924
325,0.001299414283379394
326,0.0010047938602963775
327,0.003256156400208057
