H,Time
-8.860633607281798e-103,0.0
-1.2861757094742259e-82,6.103515625e-05
-3.027773168415931e-82,0.0001220703125
-6.12150955883175e-82,0.00018310546875
-3.250933677782871e-82,0.000244140625
-2.2757705103841377e-81,0.00030517578125
4.1434736588643237e-81,0.0003662109375
-2.0662130492932463e-80,0.00042724609375
7.108423146218806e-80,0.00048828125
-2.721240668721224e-79,0.00054931640625
1.0079287369739695e-78,0.0006103515625
-3.770130139171958e-78,0.00067138671875
1.4061707498706235e-77,0.000732421875
-5.2488848953675704e-77,0.00079345703125
1.9587542135878278e-76,0.0008544921875
-7.310176047231393e-76,0.00091552734375
2.7282671665362363e-75,0.0009765625
-1.0182377455835569e-74,0.00103759765625
3.8000905938112414e-74,0.0010986328125
-1.4181740321291183e-73,0.00115966796875
5.292656050723466e-73,0.001220703125
-1.9753190214755294e-72,0.00128173828125
7.372184016433575e-72,0.0013427734375
-2.7513056273409134e-71,0.00140380859375
1.0267724023682715e-70,0.00146484375
-3.8319657951554606e-70,0.00152587890625
1.430167744637363e-69,0.0015869140625
-5.33756022964573e-69,0.00164794921875
1.9919730159712743e-68,0.001708984375
-7.433944253516273e-68,0.00177001953125
2.77440761573478e-67,0.0018310546875
-1.0354671006110738e-66,0.00189208984375
3.8644616377359155e-66,0.001953125
-1.4422079566594176e-65,0.00201416015625
5.382263932610107e-65,0.0020751953125
-2.0087209058145964e-64,0.00213623046875
7.496957892526569e-64,0.002197265625
-2.7979171989060885e-63,0.00225830078125
1.0441724406340825e-62,0.0023193359375
-3.896828295239539e-62,0.00238037109375
1.4543515567852427e-61,0.00244140625
-5.427917863236346e-61,0.00250244140625
2.025724488298549e-60,0.0025634765625
-7.55990926874122e-60,0.00262451171875
2.8213576194147625e-59,0.002685546875
-1.0529783111548406e-58,0.00274658203125
3.929894706358008e-58,0.0028076171875
-1.4666469466584936e-57,0.00286865234375
5.47344918796488e-57,0.0029296875
-2.0427048232300886e-56,0.00299072265625
7.623764033730799e-56,0.0030517578125
-2.845299904239417e-55,0.00311279296875
1.0618679316789582e-54,0.003173828125
-3.9628341561865946e-54,0.00323486328125
1.478950830787914e-53,0.0032958984375
-5.519747884244971e-53,0.00335693359375
2.060035574174921e-52,0.00341796875
-7.688032227013539e-52,0.00347900390625
2.869136223579241e-51,0.0035400390625
-1.0707856882231758e-50,0.00360107421875
3.9963968476092735e-50,0.003662109375
-1.4914922074383706e-49,0.00372314453125
5.5662116274579385e-49,0.0037841796875
-2.0772894861408965e-48,0.00384521484375
7.752683443185871e-48,0.00390625
-2.8934594996877487e-47,0.00396728515625
1.0798586365243914e-46,0.0040283203125
-4.029991660812581e-46,0.00408935546875
1.5039848628492733e-45,0.004150390625
-5.61308974044983e-45,0.00421142578125
2.0949112971732642e-44,0.0042724609375
-7.818302824347659e-44,0.00433349609375
2.917753591073024e-43,0.00439453125
-1.0889062670260548e-42,0.00445556640625
4.0639852099687046e-42,0.0045166015625
-1.5167476293362616e-41,0.00457763671875
5.66053860647634e-41,0.004638671875
-2.1124831001236136e-40,0.00469970703125
7.883846140555235e-40,0.0047607421875
-2.9424034506384675e-39,0.00482177734375
1.0981470597324926e-38,0.0048828125
-4.09829059033031e-38,0.00494384765625
1.5294602385875943e-37,0.0050048828125
-5.708032448694268e-37,0.00506591796875
2.1303554721859433e-36,0.005126953125
-7.950733995192869e-36,0.00518798828125
2.96720474045506e-35,0.0052490234375
-1.107346714289798e-34,0.00531005859375
4.132714776445267e-34,0.00537109375
-1.542415851681016e-33,0.00543212890625
5.756434257792399e-33,0.0054931640625
-2.1482860902920802e-32,0.00555419921875
8.01732776570039e-32,0.005615234375
-2.9921618706125665e-31,0.00567626953125
1.1167354763948571e-30,0.0057373046875
-4.1677295190283504e-30,0.00579833984375
1.5553804816192606e-29,0.005859375
-5.804652739307121e-29,0.00592041015625
2.1663825508440414e-28,0.0059814453125
-8.085345431660738e-28,0.00604248046875
3.017485341544053e-27,0.006103515625
-1.1261110462589436e-26,0.00616455078125
4.202652088036981e-26,0.0062255859375
-1.5685031170842619e-25,0.00628662109375
5.853913540080259e-25,0.00634765625
-2.1846934293038518e-24,0.00640869140625
8.153160176005439e-24,0.0064697265625
-3.04278487180404e-23,0.00653076171875
1.1356266295243178e-22,0.006591796875
-4.238317873689117e-22,0.00665283203125
1.5817416991357123e-21,0.0067138671875
-5.902976642974039e-21,0.00677490234375
2.2030264609806774e-20,0.0068359375
-8.222151573951734e-20,0.00689697265625
3.068600109215461e-19,0.0069580078125
-1.1451975359420801e-18,0.00701904296875
4.2738242123171e-18,0.007080078125
-1.595030124389026e-17,0.00714111328125
5.952986781028091e-17,0.0072021484375
-2.2217064639257414e-16,0.00726318359375
8.291346998989752e-16,0.00732421875
-3.094302975934818e-15,0.00738525390625
1.1548316963816697e-14,0.0074462890625
-4.310064643912519e-14,0.00750732421875
1.6085431461826531e-13,0.007568359375
-6.003018962356762e-13,0.00762939453125
2.240317654484618e-12,0.0076904296875
-8.361205289558578e-12,0.00775146484375
3.120556749502091e-11,0.0078125
-1.1646043786308058e-10,0.00787353515625
4.346246953616279e-10,0.0079345703125
-1.6220228199394085e-09,0.00799560546875
6.053676712619468e-09,0.008056640625
-2.2593309324350123e-08,0.00811767578125
8.431868338679835e-08,0.0081787109375
-3.146728556975048e-07,0.00823974609375
1.174369966479168e-06,0.00830078125
-4.382979932109391e-06,0.00836181640625
1.6357912016096978e-05,0.0084228515625
-0.00013257066315590745,0.00848388671875
-0.0021444543670490193,0.008544921875
-0.006236259694373689,0.00860595703125
-0.010647540657362694,0.0086669921875
-0.01493964799571011,0.00872802734375
-0.01916637241533632,0.0087890625
-0.023293727620558688,0.00885009765625
-0.02731168698191476,0.0089111328125
-0.031204316390283156,0.00897216796875
-0.03495784801135304,0.009033203125
-0.03855858599347963,0.00909423828125
-0.04199353458064143,0.0091552734375
-0.04525029435738762,0.00921630859375
-0.048317151934009865,0.00927734375
-0.05118311487716711,0.00933837890625
-0.05383795813951471,0.0093994140625
-0.056272263995596115,0.00946044921875
-0.05847746007605731,0.009521484375
-0.06044585405233063,0.00958251953125
-0.062170665155402316,0.0096435546875
-0.06364605228968027,0.00970458984375
-0.06486713863082644,0.009765625
-0.06583003257817956,0.00982666015625
-0.06653184495345796,0.0098876953125
-0.06697070234968097,0.00994873046875
-0.06714575654948753,0.010009765625
