H,Time
-4.479041427927747e-36,0.0
-1.299706306240804e-16,6.103515625e-05
-3.0598080253192806e-16,0.0001220703125
-6.186485429132957e-16,0.00018310546875
-3.286730992969277e-16,0.000244140625
-2.299921898435597e-15,0.00030517578125
4.186407766696809e-15,0.0003662109375
-2.087940446951658e-14,0.00042724609375
7.182831315460533e-14,0.00048828125
-2.749781548140359e-13,0.00054931640625
1.0184945083422209e-12,0.0006103515625
-3.8096648554242535e-12,0.00067138671875
1.4209169469715458e-11,0.000732421875
-5.303936845568783e-11,0.00079345703125
1.9793005721230806e-10,0.0008544921875
-7.386865692250208e-10,0.00091552734375
2.7568923556402906e-09,0.0009765625
-1.0289224797298636e-08,0.00103759765625
3.839971168643202e-08,0.0010986328125
-1.4330590719428136e-07,0.00115966796875
5.348214126495393e-07,0.001220703125
-1.9960568788141066e-06,0.00128173828125
7.449603433294791e-06,0.0013427734375
-6.039467696363568e-05,0.00140380859375
-0.0009775694206936869,0.00146484375
-0.002844813036230914,0.00152587890625
-0.00486240819573792,0.0015869140625
-0.006832581553794586,0.00164794921875
-0.0087818363326758,0.001708984375
-0.010696602265130287,0.00177001953125
-0.012574129590080996,0.0018310546875
-0.014408870004727809,0.00189208984375
-0.016196143700426456,0.001953125
-0.01793117450152446,0.00201416015625
-0.019609365947148072,0.0020751953125
-0.021226244633580443,0.00213623046875
-0.02277749243258964,0.002197265625
-0.024258954559860373,0.00225830078125
-0.025666653724460666,0.0023193359375
-0.026996802204956902,0.00238037109375
-0.028245813983454885,0.00244140625
-0.029410316313245807,0.00250244140625
-0.030487160834760187,0.0025634765625
-0.03147343415753767,0.00262451171875
-0.0323664678796792,0.002685546875
-0.03316384800312725,0.00274658203125
-0.03386342370794868,0.0028076171875
-0.034463315449180465,0.00286865234375
-0.03496192234161974,0.0029296875
-0.035357928799344476,0.00299072265625
-0.03565031039859841,0.0030517578125
-0.03583833893435913,0.00311279296875
-0.035921586643153876,0.003173828125
-0.03589992956683176,0.00323486328125
-0.03577355003421082,0.0032958984375
-0.035542938240000176,0.00335693359375
-0.0352088929027234,0.00341796875
-0.034772520986333974,0.00347900390625
-0.03423523647284667,0.0035400390625
-0.033598758176156276,0.00360107421875
-0.03286510659018961,0.003662109375
-0.03203659976741763,0.00372314453125
-0.031115848227198553,0.0037841796875
-0.030105748896417595,0.00384521484375
-0.029009478088177765,0.00390625
-0.027830483527551842,0.00396728515625
-0.026572475436677876,0.0040283203125
-0.025239416695090153,0.00408935546875
-0.0238355120943613,0.004150390625
-0.022365196709581696,0.00421142578125
-0.020833123413492763,0.0042724609375
-0.01924414956248758,0.00433349609375
-0.0176033228871366,0.00439453125
-0.015915866623031166,0.00445556640625
-0.01418716392101311,0.0045166015625
-0.012422741578922026,0.00457763671875
-0.0106282531401485,0.004638671875
-0.008809461407255918,0.00469970703125
-0.006972220421712908,0.0047607421875
-0.005122456963533229,0.00482177734375
-0.003266151627171432,0.0048828125
-0.001409319532535056,0.00494384765625
0.0004420092677930328,0.0050048828125
0.0022818096219460373,0.00506591796875
0.004104081287692199,0.005126953125
0.005902869050046761,0.00518798828125
0.007672282879258736,0.0052490234375
0.009406518059592398,0.00531005859375
0.01109987521827193,0.00537109375
0.012746780183152707,0.00543212890625
0.014341803597027636,0.0054931640625
0.015879680216308225,0.00555419921875
0.017355327821720463,0.005615234375
0.01876386566890579,0.00567626953125
0.020100632407284404,0.0057373046875
0.021361203396237458,0.00579833984375
0.02254140734893787,0.005859375
0.02363734223537159,0.00592041015625
0.024645390377790788,0.0059814453125
0.02556223267364593,0.00604248046875
0.02638486188326112,0.006103515625
0.02711059492219591,0.00616455078125
0.027737084100829985,0.0062255859375
0.028262327256844886,0.00628662109375
0.028684676729383338,0.00634765625
0.029002847127398396,0.00640869140625
0.029215921848615836,0.0064697265625
0.029323358309443062,0.00653076171875
0.02932499185055519,0.006591796875
0.029221038287145423,0.00665283203125
0.02901209507786057,0.0067138671875
0.02869914109129622,0.00677490234375
0.02828353495392655,0.0068359375
0.027767011968658613,0.00689697265625
0.027151679598338547,0.0069580078125
0.026440011514439914,0.00701904296875
0.02563484021658737,0.007080078125
0.02473934823425564,0.00714111328125
0.023757057927737416,0.0072021484375
0.022691819911102105,0.00726318359375
0.021547800126022934,0.00732421875
0.020329465600902662,0.00738525390625
0.019041568935535155,0.0074462890625
0.017689131557177315,0.00750732421875
0.01627742579948636,0.007568359375
0.014811955861498126,0.00762939453125
0.013298437708986373,0.0076904296875
0.01174277798580844,0.00775146484375
0.010151052007782116,0.0078125
0.008529480916507256,0.00787353515625
0.006884408075177508,0.0079345703125
0.005222274792618254,0.00799560546875
0.003549595465842314,0.008056640625
0.0018729322350893895,0.00811767578125
0.00019886924876612438,0.0081787109375
-0.001466013361307244,0.00823974609375
-0.0031151656913101216,0.00830078125
-0.004742094358209651,0.00836181640625
-0.006340388766730238,0.0084228515625
-0.007903747241918365,0.00848388671875
-0.009426002917769957,0.008544921875
-0.010901149271845368,0.00860595703125
-0.012323365195768442,0.0086669921875
-0.013687039491771368,0.00872802734375
-0.014986794686542463,0.0087890625
-0.016217510054964187,0.00885009765625
-0.017374343748217398,0.0089111328125
-0.018452753923107655,0.00897216796875
-0.01944851877216847,0.009033203125
-0.020357755357783423,0.00909423828125
-0.021176937157239947,0.0091552734375
-0.021902910230017444,0.00921630859375
-0.02253290792332159,0.00927734375
-0.02306456403704155,0.00933837890625
-0.02349592437533477,0.0093994140625
-0.023825456617905628,0.00946044921875
-0.02405205845067494,0.009521484375
-0.024175063902243332,0.00958251953125
-0.024194247839888217,0.0096435546875
-0.024109828586647078,0.00970458984375
-0.02392246862867707,0.009765625
-0.02363327339036732,0.00982666015625
-0.023243788062804867,0.0098876953125
-0.022755992480052858,0.00994873046875
-0.02217229404650942,0.010009765625
-0.021495518727326565,0.01007080078125
-0.02072890012295478,0.0101318359375
-0.019876066657622735,0.01019287109375
-0.018941026920987456,0.01025390625
-0.017928153210973487,0.01031494140625
-0.01684216333497966,0.0103759765625
-0.015688100734258796,0.01043701171875
-0.014471313009208968,0.010498046875
-0.013197428915238174,0.01055908203125
-0.011872333969605192,0.0106201171875
-0.010502144583095624,0.01068115234375
-0.009093181512635752,0.0107421875
-0.007651940173279149,0.01080322265625
-0.006185067539125339,0.0108642578125
-0.004699309896456346,0.01092529296875
-0.0032015654221597876,0.010986328125
-0.0016985422181944303,0.01104736328125
-0.00019788616074993076,0.0111083984375
0.0012961787169858557,0.01116943359375
0.0027667318008748657,0.01123046875
0.004244462925050588,0.01129150390625
0.005502373691834723,0.0113525390625
0.004631862217224334,0.01141357421875
0.0013868091121728985,0.011474609375
-0.0022548261758483586,0.01153564453125
-0.00580099347343881,0.0115966796875
-0.009313057011320984,0.01165771484375
-0.012753623225683946,0.01171875
-0.016112150209182483,0.01177978515625
-0.019371390208146412,0.0118408203125
-0.022516479202556068,0.01190185546875
-0.025532596980365623,0.011962890625
-0.028405686963316655,0.01202392578125
-0.0311223529271084,0.0120849609375
-0.0336699725553672,0.01214599609375
-0.03603674871590839,0.01220703125
-0.038211772803445794,0.01226806640625
-0.040185079803462045,0.0123291015625
-0.04194770012427712,0.01239013671875
-0.04349170646341322,0.012451171875
-0.044810255816521725,0.01251220703125
-0.045897626270477596,0.0125732421875
-0.04674924837784508,0.01263427734375
-0.047361730899392745,0.0126953125
-0.047732880737617694,0.01275634765625
-0.047861716909369544,0.0128173828125
-0.047748478435388764,0.01287841796875
-0.04739462605558077,0.012939453125
