,H
0,-3.613645754180862e-157
1,-6.58863416564923e-135
2,-9.676920326717734e-128
3,-8.671725166122613e-121
4,-4.632177635220839e-114
5,1.010499919195189e-107
6,6.05167192352506e-100
7,7.983650985696126e-93
8,6.663882531164966e-86
9,3.060966580692122e-79
10,-1.6395646975794675e-72
11,-5.411492215621921e-65
12,-6.507532871384653e-58
13,-5.0468515588519203e-51
14,-1.8842811952235206e-44
15,1.9793933816468027e-37
16,4.7358276905457484e-30
17,5.242890639379237e-23
18,3.758682471701047e-16
19,1.0185955217019196e-09
20,4.865672840759004e-06
21,1.0677058017066186e-05
22,1.6419882984775903e-05
23,2.20748687606707e-05
24,2.7623075340786957e-05
25,3.3045966291903995e-05
26,3.832547210030346e-05
27,4.3444052004900636e-05
28,4.838475409622331e-05
29,5.313127346759969e-05
30,5.7668008210633403e-05
31,6.198011305362244e-05
32,6.605355044835244e-05
33,6.987513891952162e-05
34,7.343259849937246e-05
35,7.671459307960387e-05
36,7.971076952258073e-05
37,8.241179338417255e-05
38,8.48093811127912e-05
39,8.689632860039143e-05
40,8.866653597380814e-05
41,9.011502852725466e-05
42,9.123797371009203e-05
43,9.203269409841284e-05
44,9.249767629229828e-05
45,9.263257569526149e-05
46,9.243821714631784e-05
47,9.191659139037265e-05
48,9.10708473878663e-05
49,8.990528047904455e-05
50,8.84253164335819e-05
51,8.663749143056144e-05
52,8.45494280296378e-05
53,8.216980720889542e-05
54,7.950833655922673e-05
55,7.65757147396611e-05
56,7.338359231152547e-05
57,6.994452908408443e-05
58,6.627194811717414e-05
59,6.238008653918311e-05
60,5.828394335115759e-05
61,5.3999224399283954e-05
62,4.954228471003216e-05
63,4.493006839227054e-05
64,4.01800463206332e-05
65,3.531015182348183e-05
66,3.0338714605868586e-05
67,2.5278787784124393e-05
68,0.0005840989165221285
69,0.0015450542863764747
70,0.002494759175913786
71,0.003429751145081546
72,0.004346631815352709
73,0.0058607407611821274
74,0.007959227850972177
75,0.010015918128044535
76,0.012025385142038443
77,0.01290397777227407
78,0.013607521166269084
79,0.013213177225184983
80,0.012454151570525337
81,0.011652690160883728
82,0.010811985795958077
83,0.00993537121272838
84,0.009026306306287136
85,0.008088364925781065
86,0.007125221238508462
87,0.006317943780710599
88,0.006386747984595552
89,0.0058216113248828055
90,0.005339675875639393
91,0.004838023435255309
92,0.004320780752909412
93,0.0037899960293220516
94,0.00324776411895783
95,0.0026962184263291376
96,0.0021375226478191115
97,0.0015734569403102047
98,0.0006434003713244283
99,-0.00031360001779359053
100,-0.0012637313541789728
101,-0.0022033338651075516
102,-0.003127807288884762
103,-0.003442550778927771
104,-0.00369478783130413
105,-0.003931070631299922
106,-0.0041505430239565586
107,-0.004352417057505597
108,-0.0045359760041374965
109,-0.004700577103808268
110,-0.004845654017387799
111,-0.004970718978808879
112,-0.005075364637021002
113,-0.005159265305912742
114,-0.004664664336379449
115,-0.0028257429631752227
116,-0.0009867579454759464
117,0.0008451614249069677
118,0.0026627343583806437
119,0.004458757654443259
120,0.0062261344660749585
121,0.007957902648729729
122,0.009647262578697965
123,0.011287604327301243
124,0.012872534079509522
125,0.014395899688433769
126,0.01585181526017541
127,0.017234684667161822
128,0.018539223891993535
129,0.019760482108288333
