,H
0,2.3363010934519015e-194
1,3.547963754452208e-173
2,5.210998472630547e-166
3,4.669703280596155e-159
4,2.4944165878320567e-152
5,-5.441517918653491e-146
6,-3.258810870158446e-138
7,-4.2991769786135085e-131
8,-3.588484819476895e-124
9,-1.6483231894276208e-117
10,8.829016718557307e-111
11,2.914075627183748e-103
12,3.504290901289147e-96
13,2.7177175048338023e-89
14,1.0146809210797335e-82
15,-1.06589860619531e-75
16,-2.5502318949528357e-68
17,-2.8232840812573802e-61
18,-2.0240415295238615e-54
19,-5.485112544712427e-48
20,1.1357279398000146e-40
21,2.1919079716916627e-33
22,2.2485331853242486e-26
23,1.4774999578929691e-19
24,2.1294766377344463e-13
25,-3.2632828912287695e-05
26,-0.0003759372807747783
27,-0.0007165705173716588
28,-0.0010543480315201728
29,-0.0013886145445377379
30,-0.001718721759563333
31,-0.0020440296569834283
32,-0.002363907778393836
33,-0.002677736496525541
34,-0.0029849082684787745
35,-0.0032848288696239528
36,-0.0035769186055454225
37,-0.0038606134994220056
38,-0.00413536645228305
39,-0.004400648373605794
40,-0.004655949279765583
41,-0.00490077935789105
42,-0.005134669992728384
43,-0.005357174754191842
44,-0.005567870343329638
45,-0.005766357494510727
46,-0.005952261831699539
47,-0.006125234676775035
48,-0.006284953807944223
49,-0.006431124166379091
50,-0.006563478509308817
51,-0.0066817780078802175
52,-0.006785812788224664
53,-0.006875402414277171
54,-0.00695039631099857
55,-0.007010674126775124
56,-0.007056146033869556
57,-0.007086752965952386
58,-0.0071024667918575275
59,-0.007103290424835466
60,-0.007089257866712483
61,-0.007060434186483219
62,-0.007016915433035287
63,-0.006958828481825417
64,-0.006886330815472672
65,-0.006799610238373406
66,-0.006698884525578827
67,-0.006584401006349211
68,-0.006456436082923414
69,-0.006315294685195878
70,-0.006161309662128798
71,-0.005994841110875549
72,-0.005816275644752795
73,-0.005626025601324229
74,-0.005424528192008776
75,-0.005212244594752523
76,-0.004989658991453892
77,-0.004757277551971537
78,-0.004515627366665111
79,-0.004265255329554602
80,-0.00400672697429651
81,-0.003740625265313829
82,-0.0034675493465295476
83,-0.003188113250261476
84,-0.0029029445689472246
85,-0.0026126830924631792
86,-0.002317979413913188
87,-0.0020194935068254378
88,-0.001721955564827806
89,-0.0014401322596482456
90,-0.0011563989057793375
91,-0.0008713803585987348
92,-0.0005857133311299481
93,-0.0003000355568711716
94,-1.496197075280928e-05
95,0.0007110325982662539
96,0.0016933689758737431
97,0.002667424495194282
98,0.003631031523083892
