,H
0,8.3836581496996e-156
1,1.6905446796607398e-134
2,2.4829525759869616e-127
3,2.2250345784111142e-120
4,1.188547286066494e-113
5,-2.5927911904715817e-107
6,-1.552768224210961e-99
7,-2.0484850666787662e-92
8,-1.7098522813248353e-85
9,-7.853981018691264e-79
10,4.206877035160307e-72
11,1.3885077155819977e-64
12,1.6697353042913078e-57
13,1.2949463936461092e-50
14,4.834782854055373e-44
15,-5.078826455030267e-37
16,-1.2151423352339514e-29
17,-1.3452470805958484e-22
18,-9.644215318863365e-16
19,-2.613563291947224e-09
20,-0.00013970327664539038
21,-0.0003479342596421268
22,-0.0005541411276152343
23,-0.0007577539459184499
24,-0.0009582107239007742
25,-0.0011549589770975719
26,-0.0013474572916378023
27,-0.001535176861522862
28,-0.0017176029942586957
29,-0.001894236580382699
30,-0.002064595522501302
31,-0.0022282161195443318
32,-0.0023846544020319623
33,-0.0025334874142852754
34,-0.0026743144396300382
35,-0.0028067581647866387
36,-0.0029304657797896002
37,-0.0030451100099361753
38,-0.003150390076464543
39,-0.0032460325828348115
40,-0.0033317923236917697
41,-0.0034074530137882288
42,-0.0034728279343672975
43,-0.0035277604947507525
44,-0.0035721247071003647
45,-0.003605825572573616
46,-0.003628799377331451
47,-0.003641013897127888
48,-0.003642468509486669
49,-0.003633194212725763
50,-0.0036132535513749087
51,-0.003582740447789066
52,-0.00354177994006671
53,-0.003490527826662212
54,-0.003429170218357336
55,-0.003357922998548062
56,-0.0032770311930670885
57,-0.003186768251075243
58,-0.003087435238821613
59,-0.002979359948347307
60,-0.002862895923481764
61,-0.002738421405734775
62,-0.0026063382029762497
63,-0.002467070484032623
64,-0.002321063502578887
65,-0.0021687822539402037
66,-0.0020107100686423255
67,-0.0018473471469153582
68,-0.0016783861971738897
69,-0.0007265293225138388
70,0.0002869586673217036
71,0.0012942126628836762
72,0.0022921633541593644
73,0.0032774117637037357
74,0.005039645113296853
75,0.006920994829917195
76,0.00877093170681066
77,0.010395744770156558
78,0.01098633181379146
79,0.011527719564925066
80,0.01176877067398012
81,0.011967809621333907
82,0.012128315807685808
83,0.012249921529996603
84,0.012332381744714462
85,0.012375574860297727
86,0.01237950314041042
87,0.012344292710407998
88,0.011904155963496263
89,0.010408665859128679
90,0.00930827121995495
91,0.00914952095714786
92,0.0089623152172302
93,0.008747485782852721
94,0.008505817816970537
95,0.008238181016697004
96,0.007945526824742869
97,0.007628885370866545
98,0.007359789875449972
99,0.00871920599569045
100,0.010071770490830124
101,0.01138435445467259
102,0.012652847285678719
103,0.013863986089984539
104,0.013438649258113335
105,0.012868731629822877
106,0.012259827497969706
107,0.011614071430529479
108,0.010933714792778028
109,0.010221118331256397
110,0.009478744389122563
111,0.00870914877205027
112,0.007914972290534256
113,0.007098932005697971
114,0.006263812310870347
115,0.004928716603521516
116,0.001972705959280302
117,-0.0009740251115363575
118,-0.0039012903959072327
119,-0.006799378384611958
120,-0.009658694303330148
121,-0.012469792315775118
122,-0.015223407275042164
123,-0.017910485913893708
124,-0.02052221736597141
125,-0.02305006291187777
126,-0.02548578484607529
127,-0.027821474363120192
128,-0.030049578364473254
129,-0.032162925090372566
130,-0.03415474848506377
131,-0.036018711207414525
132,-0.03774892620332175
133,-0.03933997676062814
134,-0.040786934972372076
135,-0.04208537853948993
136,-0.04323140584935238
137,-0.04422164927237406
138,-0.04505328662451678
139,-0.045724051818299576
140,-0.04549189027602381
141,-0.04403301466427935
142,-0.04242884707196102
143,-0.04068554643241832
144,-0.03880974262867968
145,-0.03680851472171398
146,-0.034689365920960114
147,-0.032460197028202985
148,-0.030129278444113682
149,-0.027705220832723
150,-0.025196944544045016
151,-0.02261364790004241
152,-0.01996477445362998
153,-0.017259979334623286
154,-0.01450909480052689
155,-0.01172209477123504
156,-0.009994297775282273
157,-0.009615156849205178
158,-0.007675008079464822
159,-0.0057186200161255165
160,-0.0037528146435542075
161,-0.0017846991775145745
162,0.00017862715471914458
163,0.002130098750699765
164,0.00406270917547829
165,0.0059695365172743155
166,0.00784376846307273
167,0.009678727001595406
168,0.011467892662136103
169,0.013204928199066643
170,0.014883701633448813
171,0.01649830856520333
172,0.01804309367144011
173,0.01951267130944072
174,0.020901945145667643
175,0.022206126735464668
176,0.0234207529816923
177,0.024541702404247235
178,0.025565210156911992
179,0.026487881732200427
180,0.027306705299601785
181,0.028019062627436763
182,0.028622738543591552
183,0.02911592889604743
184,0.029497246979366804
185,0.029765728399077124
186,0.02992083242105503
187,0.029590098027331552
188,0.02872797417053885
189,0.027762423473646276
190,0.02669751976444785
191,0.025537706722287657
192,0.024287776334731677
193,0.022952850395038686
194,0.021538360728040988
195,0.020050028217115715
196,0.0184938407096629
197,0.016876029883424938
198,0.015203047160215748
199,0.013481538757620008
200,0.011718319972953428
201,0.009920352227134024
202,0.008728394603150507
203,0.010521148796409278
204,0.013466580262920119
205,0.016342427316446917
206,0.019137835866135273
207,0.021842292907170283
208,0.024445666999333367
209,0.026938247380677276
210,0.029310781459239377
211,0.031554510531657406
212,0.033661203584363086
213,0.03562318903979119
214,0.037433384317810264
215,0.039085323090474675
216,0.04057318011704478
217,0.04189179355573434
218,0.04303668465800075
219,0.04400407476149872
220,0.04479089950786729
221,0.04539482022281989
222,0.04581423240722342
223,0.04604827129903221
224,0.046096814477772044
225,0.045960481494581866
226,0.04564063052348136
227,0.04513935204133407
228,0.044459459555949835
229,0.043604477413905156
230,0.042578625731224215
231,0.04138680250270064
232,0.04003456295691359
233,0.03852809623553695
234,0.03687419948671179
235,0.0350802494729754
236,0.03315417180538178
237,0.03110440792515768
238,0.028939879964058706
239,0.02666995315709398
240,0.023468217539602487
241,0.018262864763074916
242,0.01301419938312783
243,0.007743787417085033
244,0.0024734541010042665
245,-0.0027750394041017425
246,-0.00798008595340858
247,-0.013120321741231289
248,-0.01817471463256247
249,-0.02312265113259079
250,-0.027944021628216444
251,-0.03261930354175597
252,-0.03712964204450086
253,-0.04145692798704493
254,-0.04558387271333089
255,-0.04949407943812121
256,-0.053172110880951015
257,-0.056603552864402225
258,-0.05977507360082042
259,-0.06267447840831417
260,-0.06529075961667721
261,-0.0676141414430409
262,-0.0696361196379523
263,-0.0713494957241783
264,-0.07274832306953763
265,-0.07233879481455323
266,-0.07080213584034878
267,-0.0689720075687278
268,-0.06685760575764188
269,-0.06446931650689801
270,-0.06181866939755751
271,-0.058889952770596984
272,-0.05488502953731754
273,-0.050647422277244614
274,-0.04621706590884578
275,-0.04161403448000631
276,-0.036859087041725296
277,-0.031979039341066245
278,-0.0233584408940581
279,-0.013516290328136562
280,-0.002720540885326868
281,0.008019689570364936
282,0.018657656665151217
283,0.029147239842596682
284,0.03944311706171919
285,0.049500962654258136
286,0.05927764076047081
287,0.06873155042648232
288,0.0811404565895577
289,0.09510072982754914
290,0.10855163155267318
291,0.12143594454234619
292,0.13369915096882404
293,0.14528967298594483
294,0.15615909739530529
295,0.16626238611910196
296,0.17555807151832004
297,0.18400843565928476
298,0.19157967270133094
299,0.1982420340419025
300,0.20348339315150998
301,0.20710058057819794
302,0.20975989682061316
303,0.2114540930759472
304,0.21143321203646243
305,0.20665211247226745
306,0.19920737670829797
307,0.1909039235535206
308,0.18341878402684522
309,0.17829216974003004
310,0.17817774669363343
311,0.17628431535111624
312,0.17608801665561788
313,0.1757949767010153
314,0.17469538794317796
315,0.1727986715205492
316,0.17011748233632334
317,0.16666804848554045
318,0.16247008933352158
319,0.15754671437668824
320,0.1541898319106641
321,0.1501060050862345
322,0.14341078860394643
323,0.13609060224687144
324,0.12818267158125915
325,0.11972682400479895
326,0.11076267510651722
327,0.0978545447296628
328,0.08576745620285026
329,0.07499164510000117
330,0.06714061998067948
331,0.05902402167437442
332,0.050681360285651726
333,0.042153167298933876
334,0.033480707397186595
335,0.02470578149062995
336,0.015870527322134176
337,0.007017218597453178
338,-0.0018119364027726489
339,-0.010571844539001993
340,-0.023269987580777328
341,-0.036475274439233776
342,-0.049419730260759
343,-0.06251633072175543
344,-0.0776181232144326
345,-0.09224790228049705
346,-0.10633755826149892
347,-0.11982192868914765
348,-0.13263900945698429
349,-0.14473024759388975
350,-0.15604081709433848
351,-0.16651987645123253
352,-0.17612080662724194
353,-0.18480142829112367
354,-0.19252419724556954
355,-0.1992563770758858
356,-0.2049704718140692
357,-0.20803902127814378
358,-0.20947593193603845
359,-0.21057868336024266
360,-0.2090307564821881
361,-0.2060599412117895
362,-0.196647754610319
363,-0.18610332245205083
364,-0.17470840698285103
365,-0.16252576700042992
366,-0.15280330458762387
367,-0.14318039884944989
368,-0.1329092707973087
369,-0.12204440548610353
370,-0.11064303826090455
371,-0.09876486276811025
372,-0.08647172686357975
373,-0.07382731802569636
374,-0.06089683984839464
375,-0.04774668123674223
376,-0.034444079969070666
377,-0.021056782319778665
378,-0.007652700460189606
379,0.005700430630797776
380,0.018935395008322274
381,0.03198583462109063
382,0.044786583466749484
383,0.05727399534209646
384,0.06938626351612809
385,0.0810637306920172
386,0.09224918767237825
387,0.10288815919638024
388,0.11292917548123353
389,0.12232402806960074
390,0.13102800866425623
391,0.13900012971772155
392,0.14620332563538738
393,0.15260463354994758
394,0.15817535272600053
395,0.16289118176634326
396,0.1667323329047374
397,0.16968362278697025
398,0.17173453926416957
399,0.1728792838434114
400,0.17311678957205412
401,0.17245071425793848
402,0.1708894090565319
403,0.16844586258515556
404,0.16513761962862247
405,0.15890264010252356
406,0.14736415255346946
407,0.1351302688819506
408,0.12226881441339571
409,0.10885089595204354
410,0.09495026329771343
411,0.08064291299443802
412,0.0660066807151045
413,0.05110484629598386
414,0.03454098137147679
415,0.017826689822835615
416,0.0011320433782387813
417,-0.015454220897820236
418,-0.03184430824789821
419,-0.048127391083422774
420,-0.06464269380519558
421,-0.08069848583500991
422,-0.096211068898127
423,-0.111100201778973
424,-0.12528932500457526
425,-0.13870596240241567
426,-0.15128210007559206
427,-0.16295454074939358
428,-0.17366523157071467
429,-0.1833615635885072
430,-0.19199664129301233
431,-0.19952952075259447
432,-0.2059254150561271
433,-0.21115586594263527
434,-0.215198867450853
435,-0.2192373871235862
436,-0.22292057924891404
437,-0.22535791384129183
438,-0.22654301546129146
439,-0.2264763997581169
440,-0.2251654510870303
441,-0.2226243619342841
442,-0.21887403493486884
443,-0.2139419480320341
444,-0.20786198353533775
445,-0.20067422203124005
446,-0.19242470229839678
447,-0.18316514856655375
448,-0.17295266664528117
449,-0.16184941056057467
450,-0.14942338133568814
451,-0.13529081510160754
452,-0.11477620054764623
453,-0.0902769858911978
454,-0.06544403759503105
455,-0.04041839318581333
456,-0.01534156149864069
457,0.009645278807886076
458,0.03440207224104069
459,0.058790671780989553
460,0.08267561207315718
461,0.10592486613786417
462,0.12841058131608263
463,0.15000979028791844
464,0.17060509313681113
465,0.19008530659456238
466,0.20834607678425354
467,0.22529045198161374
468,0.24082941214688214
469,0.2548823522197018
470,0.2673775164343431
471,0.2782530555192766
472,0.28365793585154736
473,0.28609463466192997
474,0.2951058306799843
475,0.30261783188443
476,0.3083313643212841
477,0.3122239187054868
478,0.31662795265670574
479,0.32161546066719665
480,0.3247030474974286
481,0.3258839957478145
482,0.3253473230492964
483,0.3229667670800244
484,0.31872119960636786
485,0.31264627920038607
486,0.304788176918604
487,0.29520327238451494
488,0.28395779070006594
489,0.2711273823595448
490,0.2567966486704885
491,0.24105861550606444
492,0.22401415852857492
493,0.20577138330564132
494,0.18644496400886096
495,0.16611433194643813
496,0.13807831736908036
497,0.10478300419474078
498,0.07110568393908019
499,0.03724872521521822
500,0.003414464321275707
501,-0.030195836712297697
502,-0.06338315770898659
503,-0.10059496592374295
504,-0.1402233758514626
505,-0.17872526566212937
506,-0.21587668873175833
507,-0.2514628406586277
508,-0.28527932134277983
509,-0.31713332838934916
510,-0.34684477812545905
511,-0.37424734753001276
512,-0.399189430849133
513,-0.4215350051828157
514,-0.44116439987970407
515,-0.45797496514827224
516,-0.471881635921673
517,-0.4828173876109884
518,-0.4926193403426414
519,-0.5076629362108716
520,-0.5195022300417499
521,-0.5280797409270737
522,-0.5333627310639951
523,-0.5362857971091859
524,-0.5371360315623552
525,-0.5346802361139442
526,-0.5289535731911679
527,-0.5200111371703268
528,-0.5079275642446625
529,-0.4927965028200598
530,-0.47472996767112574
531,-0.4538575819815993
532,-0.4303257120800254
533,-0.4042965003543298
534,-0.37594680245401374
535,-0.34546703549868996
536,-0.3130599445656967
537,-0.27893929523649463
538,-0.24332850044766785
539,-0.2064591902998172
540,-0.16856973384656532
541,-0.12990372218293286
542,-0.09070842239591485
543,-0.05123321212489414
544,-0.01172800460369966
545,0.027558325880858655
546,0.06637950818378907
547,0.10449341828456672
548,0.14166359331870307
549,0.17766070610426907
550,0.21226399086607733
551,0.24526261116705186
552,0.27645696142569487
553,0.30565989381713293
554,0.3326978628293242
555,0.3574119807592752
556,0.3790583712421827
557,0.39728802140353225
558,0.4128377668861598
559,0.4256319280410558
560,0.4318665562688819
561,0.43485591068778656
562,0.43502473088022414
563,0.43238957684212337
564,0.4269849914949936
565,0.4188632095655205
566,0.4080937529010269
567,0.3947629150004258
568,0.3789731382419601
569,0.36084228800289064
570,0.3405028285285091
571,0.31810090604601404
572,0.29379534522329265
573,0.267756565631792
574,0.240165425407732
575,0.21121199977188998
576,0.1810943024948712
577,0.15001695876625082
578,0.11818983824370799
579,0.08582665732332484
580,0.053143559867277236
581,0.020357685765906394
582,-0.012314263210883934
583,-0.04465744929892708
584,-0.07377283223254624
585,-0.09649099656486854
586,-0.11839756220806999
587,-0.1393522792142876
588,-0.15815641874741881
589,-0.16929954726849383
590,-0.17923798994162227
591,-0.1879058085861727
592,-0.19525332494581943
593,-0.20123993312282284
594,-0.20583433471330664
595,-0.20901471098750507
596,-0.21076883106128025
597,-0.21109409542935134
598,-0.20999751467573283
599,-0.2074956236094006
600,-0.20361433150824002
601,-0.19838870958572483
602,-0.19186271721413248
603,-0.18408886886173148
604,-0.17512784409601415
605,-0.16504804339154935
606,-0.15392509284644829
607,-0.14184130125654862
608,-0.12888508921184585
609,-0.12039420677676371
610,-0.11640829565136353
611,-0.11165803969168507
612,-0.10618085890658108
613,-0.1000189564332207
614,-0.09321899858541612
615,-0.0858317765318484
