,H
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,-5e-324
6,0.0
7,0.0
8,0.0
9,5e-324
10,5e-324
11,0.0
12,0.0
13,0.0
14,-5e-324
15,-5e-324
16,0.0
17,0.0
18,0.0
19,5e-324
20,5e-324
21,0.0
22,0.0
23,0.0
24,-5e-324
25,0.0
26,0.0
27,0.0
28,0.0
29,5e-324
30,0.0
31,0.0
32,0.0
33,0.0
34,-5e-324
35,0.0
36,0.0
37,0.0
38,5e-324
39,5e-324
40,0.0
41,0.0
42,0.0
43,-5e-324
44,-5e-324
45,0.0
46,0.0
47,0.0
48,5e-324
49,5e-324
50,0.0
51,0.0
52,0.0
53,-5e-324
54,0.0
55,0.0
56,0.0
57,0.0
58,5e-324
59,0.0
60,0.0
61,0.0
62,0.0
63,-5e-324
64,0.0
65,0.0
66,0.0
67,5e-324
68,5e-324
69,0.0
70,0.0
71,0.0
72,-5e-324
73,-5e-324
74,0.0
75,0.0
76,0.0
77,5e-324
78,0.0
79,0.0
80,0.0
81,0.0
82,-5e-324
83,0.0
84,0.0
85,0.0
86,0.0
87,5e-324
88,0.0
89,0.0
90,0.0
91,0.0
92,-5e-324
93,0.0
94,0.0
95,0.0
96,5e-324
97,5e-324
98,0.0
99,0.0
100,0.0
101,-5e-324
102,-5e-324
103,0.0
104,0.0
105,0.0
106,5e-324
107,0.0
108,0.0
109,0.0
110,0.0
111,-5e-324
112,0.0
113,0.0
114,0.0
115,0.0
116,5e-324
117,0.0
118,0.0
119,0.0
120,0.0
121,-5e-324
122,0.0
123,0.0
124,0.0
125,5e-324
126,5e-324
127,0.0
128,0.0
129,0.0
130,-5e-324
131,-5e-324
132,0.0
133,0.0
134,0.0
135,5e-324
136,0.0
137,0.0
138,0.0
139,0.0
140,-5e-324
141,0.0
142,0.0
143,0.0
144,0.0
145,5e-324
146,0.0
147,0.0
148,0.0
149,0.0
150,-5e-324
151,0.0
152,0.0
153,0.0
154,1.7544e-320
155,-1.37937396036e-313
156,-3.7382041100259024e-306
157,-4.289214494795944e-299
158,-3.1869380572309177e-292
159,-1.0164605884021815e-285
160,1.5383686357923768e-278
161,3.237686067748284e-271
162,3.4336138657300906e-264
163,2.348379142691791e-257
164,4.7962976580763845e-251
165,-1.569339393792765e-243
166,-2.7580516592835315e-236
167,-2.7169676886149113e-229
168,-1.6918282604357058e-222
169,-9.880977902721859e-217
170,1.514331133224751e-208
171,2.3154126708870866e-201
172,2.1242612557056124e-194
173,1.1838349584231682e-187
174,-1.6223570623141521e-181
175,-1.4056723000199413e-173
176,-1.9182727360828226e-166
177,-1.6397845897418623e-159
178,-7.958143825677056e-153
179,3.299874085795422e-146
180,1.267370508794608e-138
181,1.5698093413926378e-131
182,1.248178695485832e-124
183,5.036838291145861e-118
184,-4.260247665956264e-111
185,-1.1166167479782896e-103
186,-1.2696259872753196e-96
187,-9.350797889302463e-90
188,-2.874064072010299e-83
189,4.6919601939452337e-76
190,9.6521128406411e-69
191,1.0150634227724375e-61
192,6.874755861572231e-55
193,1.3049977954380887e-48
194,-4.751181738029306e-41
195,-8.208209513878086e-34
196,-8.021553420319343e-27
197,-4.938613087774923e-20
198,-1.9548099065073222e-14
199,4.561957143779546e-06
200,-0.00535439115045916
201,-0.011588809618909719
202,-0.017754960389109196
203,-0.023834198677194305
204,-0.029808154534957602
205,-0.03565878994848388
206,-0.041368455236294885
207,-0.046919944481051204
208,-0.05229654981354194
209,-0.05748211436981642
210,-0.062461083744795615
211,-0.06721855576881829
212,-0.07174032843792806
213,-0.07601294583279995
214,-0.08002374186643195
215,-0.08376088170596185
216,-0.08721340072032659
217,-0.0903712408126361
218,-0.09322528400299356
219,-0.09576738313557401
220,-0.09799038959146844
221,-0.09988817789820707
222,-0.10145566713623168
223,-0.10268883905193288
224,-0.10358475279723356
225,-0.10414155622542369
226,-0.10435849368479491
227,-0.10423591026244529
228,-0.10377525244191005
229,-0.10297906515007514
230,-0.10185098518003656
231,-0.10039573098980277
232,-0.09861908888827406
233,-0.09652789563229482
234,-0.09413001747081069
235,-0.09143432568413182
236,-0.0884506686796073
237,-0.08518984071650647
238,-0.08166354734521634
239,-0.07788436765752432
240,-0.07386571345650292
241,-0.06962178546658077
242,-0.06516752671496086
243,-0.060518573226601646
244,-0.055691202185095365
245,-0.05070227772209988
246,-0.04556919450771151
247,-0.04030981932285479
248,-0.03494243080341916
249,-0.0294856575535685
250,-0.02395841483329362
251,-0.018379840031831303
252,-0.012769227144406202
253,-0.0071459604750571705
254,-0.0015294477928118136
255,0.004060946827651176
256,0.009605970246902795
257,0.012977509753912316
258,0.014251890084730693
259,0.015469368205574109
260,0.016625894397849835
261,0.017717628036554252
262,0.018740948163501067
263,0.02105632157953945
264,0.024498520729704792
265,0.027834613842346475
266,0.031053152814864916
267,0.034143126630427754
268,0.03709399454139144
269,0.03989572420485605
270,0.042538828114151335
271,0.04501439818477627
272,0.047314138359155045
273,0.049430395100495676
274,0.051356185653019464
275,0.05308522395340052
276,0.05461194408576358
277,0.05593152118108075
278,0.05703988967005753
279,0.05793375880829496
280,0.058610625402072646
281,0.059068783672800156
282,0.059307332208606775
283,0.05932617796153057
284,0.059126037260362474
285,0.05870843381991665
286,0.05807569373862941
287,0.05723093748778137
288,0.0561780689066154
289,0.054921761229954055
290,0.053467440185900675
291,0.051821264212746014
292,0.049990101855468205
293,0.047981506413264347
294,0.04580368792127067
295,0.04346548255996078
296,0.04097631959645662
297,0.038346185972050285
298,0.03558558866024558
299,0.03270551492947837
300,0.029717390653387275
301,0.02663300550878509
302,0.026197305807759606
303,0.028037468920935775
304,0.02975878885472007
305,0.03135506496574031
306,0.03282060160939284
307,0.034150218537724
308,0.03533927129597593
309,0.03638366957826803
310,0.037279893460412494
311,0.03802500743585488
312,0.03861667218856561
313,0.03905315404587643
314,0.039333332062917635
315,0.039456702699442084
316,0.03942338205925697
317,0.03923410567174289
318,0.03889022580537541
319,0.038393706312672034
320,0.03774711501605618
321,0.03695361365407318
322,0.0360169454172849
323,0.03494142011372072
324,0.033731897013274954
325,0.03239376543039809
326,0.030932923113890023
327,0.029355752522132565
328,0.027669095071601573
329,0.0258802234550905
330,0.023996812134812962
331,0.02202690612356555
332,0.019978888175191896
333,0.017861444513014732
334,0.015683529231632402
335,0.013454327323979873
336,0.010762784565383064
337,0.0070255716112371655
338,0.0032821968559990423
339,-0.0004519794377662425
340,-0.00416150125610515
341,-0.007831045774859297
342,-0.011445487299685746
343,-0.014989960514789192
344,-0.01844992277055901
345,-0.02181121514273407
346,-0.025060121999022963
347,-0.028183428814286957
348,-0.03116847798112196
349,-0.034003222369806296
350,-0.03667627639963739
351,-0.03917696439271988
352,-0.041495365992236445
353,-0.04362235843819192
354,-0.04554965550618775
355,-0.04726984292775713
356,-0.04877641012506241
