,H0_Seed167,H1_Seed168,H2_Seed169,H3_Seed170,H4_Seed171,H5_Seed172,H6_Seed173,H7_Seed174,H8_Seed175,H9_Seed176
5041,0.09582530793413638,0.050625788319585634,0.11696207428117868,-0.30114838750464584,0.08254276673944597,-0.2012721971609667,0.10350094056817091,-0.21161347419540866,0.16927298477246244,0.010896718241916483
5042,0.039200477486435945,-0.1179344621549807,0.10025239718000846,-0.33037005152501575,0.08674929427490038,-0.11809418980394777,0.07516362698354,-0.12723197770060793,0.18335660958258349,-0.00017476053468674932
5043,-0.019286917131522533,-0.2736013326743505,0.07602390527347458,-0.33300139249152044,0.08404823987151636,-0.027424980731475798,0.041529176341260535,-0.03466708231172006,0.1827284179248725,-0.010994365451412642
5044,-0.07500010347738403,-0.40441298026961103,0.046340696315874765,-0.30940034607588557,0.07479862439206532,0.06344956096487357,0.005353824176286312,0.05863163669958118,0.16775025760159032,-0.020717006095775366
5045,-0.1236176474609217,-0.5006125068725434,0.013652433323605596,-0.26197972542395453,0.059866786310506015,0.1473802041045625,-0.030464225894337057,0.14531312499153426,0.13990457930394645,-0.028599439025563535
5046,-0.1614667540378453,-0.5553695786122673,-0.01940627266950177,-0.1949749473530908,0.04054775340082719,0.2179137269418572,-0.06311564926584357,0.21870088061989856,0.1016546637304585,-0.046375054816054626
5047,-0.18579873926911214,-0.56525711099975,-0.050226928438349104,-0.11407314558967513,0.01845450191620738,0.2697861154222989,-0.09009914033287623,0.2733041595925728,0.05623055631909803,-0.06509463169723241
5048,-0.19498616713784003,-0.5304504550739453,-0.07643185704263121,-0.025935644309198775,-0.004615537014999388,0.2993121204871948,-0.10941184084837774,0.3052254439671379,0.007359048520426407,-0.07828892082448913
5049,-0.18862771682572768,-0.45463900459963735,-0.09605654852756314,0.062346478799972974,-0.026825759702140326,0.30464260776941626,-0.1196966497389724,0.3124341982852126,-0.04103991701665496,-0.08503680818918975
5050,-0.16755438555791136,-0.34466297963313475,-0.1076957590956932,0.14381953421111654,-0.04644578695651539,0.28587210680075137,-0.12033568767876696,0.2948880602804012,-0.08516584216265531,-0.08494402046725823
5051,-0.1337385282267047,-0.20990952837756646,-0.11060258582330641,0.2122119519493044,-0.06198552491723389,0.2449911120405067,-0.11148355849696501,0.2544949997900413,-0.12163447439490582,-0.07816325913617635
5052,-0.09011485822603905,-0.06152056683874273,-0.10473366241255083,0.2624141511651631,-0.07230755956649111,0.18569002471628202,-0.07745496340908051,0.19492263477888203,-0.14773575552321555,-0.06537084301457644
5053,-0.040329287218266466,0.08852143838849955,-0.09073800212779676,0.2908570510828865,-0.07670946728475089,0.11303317380502947,-0.020647365818451467,0.12127280985189919,-0.1616333799978641,-0.04770257456601763
5054,0.010963743080198176,0.22835523807198504,-0.06989150401671562,0.2957614401004531,-0.07497016199331641,0.033031225582809104,0.03656447898046217,0.0396497999219813,-0.16249141485399185,-0.026654706575146944
5055,-0.03533632954693024,0.34717334701488234,-0.04398338099004916,0.2772411507683652,-0.06735735083951479,-0.047852263323647795,0.060010488685961455,-0.043341678425409993,-0.15051947135778118,-0.003958519554205174
5056,-0.08401673790539589,0.43605242864734006,-0.01516443505230676,0.23725485566802085,-0.05459629540159333,-0.12321991249452069,-0.032056566757888844,-0.12112764997790679,-0.12693451028136943,0.01856106810609946
5057,-0.12502077460616548,0.4886180878468708,0.01423008376073484,0.17941334165049433,-0.03780312325594575,-0.18724374831992896,-0.11967312321529537,-0.1876827750109303,-0.09384397597470917,0.03913138361672773
5058,-0.15527627025032967,0.5014949681356915,0.04186854702066975,0.10866038346003092,-0.018388666450162648,-0.23511321811112906,-0.19595906481161035,-0.23799436571667204,-0.05406106661977934,0.05617077738030208
5059,-0.17262388223275385,0.47451096887752636,0.06560688452886715,0.030854951198954664,0.0020589898634450826,-0.2633937485207538,-0.2551343806065562,-0.26843699594517306,-0.010868087980559068,0.06840948688200287
5060,-0.17596863299764204,0.41064442433060216,0.08365395219740396,-0.04771027862637007,0.021903547923866645,-0.27026935049426226,-0.29289125282920503,-0.27702993847175345,0.032252381889319184,0.07498340792705775
5061,-0.16534430516770912,0.3157236060916633,0.0947056491556369,-0.12081480496368495,0.039590704229962914,-0.25565245697498895,-0.3067036924478739,-0.2635594695088523,0.07189664036058768,0.07549391642439499
5062,-0.14188736797364862,0.19790728338688024,0.09803782295596983,-0.18280013103598225,0.053769215804163197,-0.22115499991409632,-0.2959901071904168,-0.22955911018748176,0.10500706569369707,0.0700297017546637
5063,-0.10772432173690116,0.06699179789869315,0.09355145570087424,-0.22900516826500872,0.06339344631285435,-0.16992581366949108,-0.2621189292263779,-0.17815223479602132,0.12910651242756938,0.05914965406039939
5064,-0.06578311119730137,-0.06639708753865099,0.08176752420857916,-0.2561139085170198,0.06779573113357229,-0.1063699130617423,-0.20826002746585753,-0.11377226272468956,0.1424820372262903,0.043828944296567
5065,-0.019545047579801005,-0.191661359987175,0.0637729566674234,-0.26238965462734304,-0.01741909113437395,-0.035774220729158625,-0.13909676338361673,-0.04178502316151728,0.14430445581520254,0.025373302313366302
5066,0.02724194386733595,-0.2990681836498662,0.04112294704521755,-0.2477795821130714,-0.14983710436223577,0.03612877349634375,-0.0604242731451612,0.03196029081847743,0.1346755749250699,0.005308913325765609
5067,0.07086529134463446,-0.3805017535266267,0.0157082346161941,-0.21388398271570966,-0.2675474418052392,0.10362365868220803,0.021331954895693613,0.11319260630541425,0.11460082547663011,-0.014742866950914141
5068,0.10794076359654575,-0.43007182724876525,-0.010401444249124042,-0.16379535717446897,-0.3615497757747397,0.16146392395754233,0.09963751255132187,0.18624224880528453,0.09423629146776746,-0.03319576074171987
5069,0.13567345739661463,-0.44453367830843304,-0.03512486295286818,-0.10182271969137396,-0.424909173743513,0.20527742106348199,0.16836844480922838,0.24297600587050136,0.08963122517549353,-0.048623373426209725
5070,0.16278044370033962,-0.4234900403526883,-0.056534290098393114,-0.033125255536204344,-0.4532622647371106,0.23189431137602648,0.22228749514998578,0.27924994105704626,0.0780257585536897,-0.05986878679423729
5071,0.19358976971054268,-0.3693634622254997,-0.07300494189361968,0.03671383037759225,-0.44510935801590057,0.23957309996326442,0.25744038898367416,0.2926273372548081,0.06049161639616843,-0.06613057100330973
5072,0.20840040007892532,-0.2871459044443172,-0.08333737974707892,0.10213831603540838,-0.401873778147359,0.22810891630594363,0.2714423882711202,0.2825362515355269,0.03854394061998613,-0.0670188802881906
5073,0.20637896103755693,-0.1839499170500841,-0.08684370419847853,0.15805858680538565,-0.32772842278161085,0.19881784492719834,0.2636346361448408,0.2502761143131779,0.01401568133943591,-0.06257779360434386
5074,0.18804423371508083,-0.06840097419960947,-0.08339144723155129,0.2002452767226073,-0.2292079924392196,0.15440105342320878,0.23510053545228005,0.19887590172254302,-0.011094254532616601,-0.053272812386554805
5075,0.1551972534085377,0.05007765819073585,-0.07340253929923361,0.2256466556378171,-0.11464196121276142,0.09870191775639728,0.18854369454359587,0.13281812380679064,-0.034782897034101375,-0.039945210871563754
